node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,8,256,tier1_hospital,0.997,standard,50000
1,clinic_001,5000,tier_2,16,GDPR,8,128,tier2_hospital,0.95,critical,5000
2,research_center_002,5000,tier_3,128,GDPR,32,256,research_center,0.998,standard,100000
3,mobile_unit_003,500,tier_1,16,GDPR,2,16,mobile_unit,0.851,critical,2000
4,edge_device_004,100,tier_2,4,HIPAA,0,32,edge_device,0.726,critical,2000
5,hospital_005,10000,tier_1,128,HIPAA,16,512,tier1_hospital,0.999,critical,50000
6,clinic_006,2000,tier_2,16,local,4,128,tier2_hospital,0.929,standard,5000
7,research_center_007,5000,tier_3,256,GDPR,8,256,research_center,0.988,critical,50000
8,mobile_unit_008,100,tier_1,16,HIPAA,2,32,mobile_unit,0.778,standard,5000
9,edge_device_009,500,tier_2,2,PIPEDA,1,8,edge_device,0.844,standard,2000
10,hospital_010,5000,tier_1,64,HIPAA,4,128,tier1_hospital,0.961,high,50000
11,clinic_011,1000,tier_2,16,HIPAA,2,256,tier2_hospital,0.935,high,20000
12,research_center_012,5000,tier_3,256,GDPR,16,256,research_center,0.983,high,20000
13,mobile_unit_013,500,tier_1,4,PIPEDA,1,64,mobile_unit,0.805,standard,1000
14,edge_device_014,50,tier_2,2,HIPAA,0,8,edge_device,0.809,standard,1000
