node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1992,research_grant,mayo_clinic,tier1_hospital,1753
1,national,FedRAMP,oncology,1963,public,johns_hopkins,tier2_hospital,2574
2,national,SOC2,cardiology,1986,mixed,stanford_med,research_center,4781
3,international,ISO27001,neurology,1987,mixed,mass_general,mobile_unit,2832
4,regional,SOC2,pathology,1966,research_grant,ucla_health,edge_device,1277
5,national,FedRAMP,radiology,1958,private,mayo_clinic,tier1_hospital,874
6,local,FedRAMP,oncology,1971,research_grant,johns_hopkins,tier2_hospital,3084
7,local,HIPAA_compliant,cardiology,2012,mixed,stanford_med,research_center,2978
8,national,SOC2,neurology,1991,mixed,mass_general,mobile_unit,3847
9,regional,HIPAA_compliant,pathology,1960,mixed,ucla_health,edge_device,750
10,national,SOC2,radiology,1989,private,mayo_clinic,tier1_hospital,1474
11,regional,ISO27001,oncology,2019,public,johns_hopkins,tier2_hospital,3629
12,national,SOC2,cardiology,1984,mixed,stanford_med,research_center,2015
13,local,SOC2,neurology,1995,mixed,mass_general,mobile_unit,2230
14,local,SOC2,pathology,2006,mixed,ucla_health,edge_device,2856
