node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,8,128,tier1_hospital,0.987,standard,50000
1,clinic_001,5000,tier_2,64,HIPAA,4,64,tier2_hospital,0.915,standard,5000
2,research_center_002,5000,tier_3,128,local,8,1024,research_center,0.983,critical,100000
3,mobile_unit_003,100,tier_1,4,local,2,64,mobile_unit,0.898,standard,2000
4,edge_device_004,500,tier_2,4,PIPEDA,1,16,edge_device,0.74,high,1000
5,hospital_005,10000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.98,high,20000
6,clinic_006,1000,tier_2,32,local,8,256,tier2_hospital,0.967,critical,20000
7,research_center_007,20000,tier_3,256,GDPR,8,256,research_center,0.994,standard,20000
8,mobile_unit_008,1000,tier_1,4,GDPR,2,16,mobile_unit,0.769,standard,2000
9,edge_device_009,50,tier_2,2,PIPEDA,1,32,edge_device,0.743,critical,2000
