node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1976,private,mayo_clinic,tier1_hospital,1367
1,regional,HIPAA_compliant,oncology,1958,mixed,johns_hopkins,tier2_hospital,3851
2,local,HIPAA_compliant,cardiology,2017,public,stanford_med,research_center,4347
3,regional,HIPAA_compliant,neurology,1979,mixed,mass_general,mobile_unit,2202
4,international,SOC2,pathology,1972,public,ucla_health,edge_device,1791
5,international,FedRAMP,radiology,1994,research_grant,mayo_clinic,tier1_hospital,2039
6,national,ISO27001,oncology,1960,research_grant,johns_hopkins,tier2_hospital,356
7,international,HIPAA_compliant,cardiology,2020,public,stanford_med,research_center,1053
8,national,ISO27001,neurology,1951,private,mass_general,mobile_unit,3939
9,regional,SOC2,pathology,2016,private,ucla_health,edge_device,1778
