node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,local,8,256,tier1_hospital,0.971,high,50000
1,clinic_001,1000,tier_2,32,PIPEDA,2,256,tier2_hospital,0.955,standard,20000
2,research_center_002,10000,tier_3,64,local,32,512,research_center,0.989,standard,50000
3,mobile_unit_003,100,tier_1,16,PIPEDA,1,64,mobile_unit,0.809,high,2000
4,edge_device_004,500,tier_2,8,HIPAA,0,32,edge_device,0.803,critical,500
5,hospital_005,10000,tier_1,128,HIPAA,16,512,tier1_hospital,0.998,critical,50000
6,clinic_006,1000,tier_2,32,local,2,64,tier2_hospital,0.931,critical,20000
7,research_center_007,10000,tier_3,256,PIPEDA,16,512,research_center,0.989,standard,50000
8,mobile_unit_008,100,tier_1,16,HIPAA,1,64,mobile_unit,0.786,critical,2000
9,edge_device_009,50,tier_2,2,HIPAA,0,8,edge_device,0.728,high,500
