node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1958,private,mayo_clinic,tier1_hospital,1349
1,international,FedRAMP,oncology,2002,private,johns_hopkins,tier2_hospital,4415
2,local,HIPAA_compliant,cardiology,1974,public,stanford_med,research_center,1381
3,national,ISO27001,neurology,1972,mixed,mass_general,mobile_unit,1271
4,local,FedRAMP,pathology,1985,public,ucla_health,edge_device,1177
5,national,HIPAA_compliant,radiology,1976,mixed,mayo_clinic,tier1_hospital,3133
6,regional,ISO27001,oncology,1954,public,johns_hopkins,tier2_hospital,4528
7,regional,HIPAA_compliant,cardiology,1967,private,stanford_med,research_center,2064
8,regional,FedRAMP,neurology,1974,public,mass_general,mobile_unit,1543
9,regional,ISO27001,pathology,1970,mixed,ucla_health,edge_device,3772
