param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3018689155578613, 'mean': -0.0007575961644761264, 'std': 0.11232930421829224}",1,0,,1,1749413124.724468,parameter_transfer
"{'norm': 3.302205801010132, 'mean': -0.0007428839453496039, 'std': 0.11234086751937866}",1,1,,0,1749413124.7245185,parameter_transfer
"{'norm': 3.3027732372283936, 'mean': -0.0007784578483551741, 'std': 0.11235993355512619}",1,2,,1,1749413124.7245367,parameter_transfer
"{'norm': 3.3017969131469727, 'mean': -0.0007185692666098475, 'std': 0.11232711374759674}",1,3,,2,1749413124.724552,parameter_transfer
"{'norm': 3.302866220474243, 'mean': -0.0007211116026155651, 'std': 0.11236348003149033}",1,4,,3,1749413124.7245662,parameter_transfer
"{'norm': 3.301506280899048, 'mean': -0.000762712094001472, 'std': 0.11231692880392075}",1,5,,4,1749413124.72458,parameter_transfer
"{'norm': 3.3025386333465576, 'mean': -0.000749464554246515, 'std': 0.1123521476984024}",1,6,,5,1749413124.7245932,parameter_transfer
"{'norm': 3.3024797439575195, 'mean': -0.0007285677711479366, 'std': 0.11235028505325317}",1,7,,6,1749413124.7246077,parameter_transfer
"{'norm': 3.302051067352295, 'mean': -0.0007322520832531154, 'std': 0.1123356744647026}",1,8,,7,1749413124.7246225,parameter_transfer
"{'norm': 3.3019096851348877, 'mean': -0.0007407891098409891, 'std': 0.11233080178499222}",1,9,,8,1749413124.7246385,parameter_transfer
"{'norm': 3.3024864196777344, 'mean': -0.000734172819647938, 'std': 0.1123504564166069}",1,10,,9,1749413124.7246532,parameter_transfer
"{'norm': 3.3024983406066895, 'mean': -0.0007346502388827503, 'std': 0.11235087364912033}",1,11,,10,1749413124.724667,parameter_transfer
"{'norm': 3.3022611141204834, 'mean': -0.0007241017301566899, 'std': 0.11234286427497864}",1,12,,11,1749413124.7247264,parameter_transfer
"{'norm': 3.3019604682922363, 'mean': -0.000734070606995374, 'std': 0.11233257502317429}",1,13,,12,1749413124.724757,parameter_transfer
"{'norm': 3.3022539615631104, 'mean': -0.0007326558115892112, 'std': 0.11234257370233536}",1,14,,13,1749413124.7247703,parameter_transfer
,1,1,GossipAvg,0,1749413124.7247913,aggregation
,1,0,GossipAvg,1,1749413124.724806,aggregation
,1,1,GossipAvg,2,1749413124.724815,aggregation
,1,2,GossipAvg,3,1749413124.724822,aggregation
,1,3,GossipAvg,4,1749413124.7248285,aggregation
,1,4,GossipAvg,5,1749413124.7248342,aggregation
,1,5,GossipAvg,6,1749413124.7248409,aggregation
,1,6,GossipAvg,7,1749413124.7248473,aggregation
,1,7,GossipAvg,8,1749413124.724854,aggregation
,1,8,GossipAvg,9,1749413124.72486,aggregation
,1,9,GossipAvg,10,1749413124.724867,aggregation
,1,10,GossipAvg,11,1749413124.724873,aggregation
,1,11,GossipAvg,12,1749413124.7248793,aggregation
,1,12,GossipAvg,13,1749413124.724885,aggregation
,1,13,GossipAvg,14,1749413124.7248917,aggregation
"{'norm': 3.302950382232666, 'mean': -0.0007341745076701045, 'std': 0.11236624419689178}",2,0,,1,1749413138.1833038,parameter_transfer
"{'norm': 3.3019707202911377, 'mean': -0.0007996564381755888, 'std': 0.11233247816562653}",2,1,,0,1749413138.1833487,parameter_transfer
"{'norm': 3.301600933074951, 'mean': -0.0007375942077487707, 'std': 0.11232031881809235}",2,2,,1,1749413138.1833675,parameter_transfer
"{'norm': 3.3032217025756836, 'mean': -0.0006909437361173332, 'std': 0.11237576603889465}",2,3,,2,1749413138.1833844,parameter_transfer
"{'norm': 3.3032662868499756, 'mean': -0.0007622726843692362, 'std': 0.11237681657075882}",2,4,,3,1749413138.1834006,parameter_transfer
"{'norm': 3.301880121231079, 'mean': -0.0007426989614032209, 'std': 0.11232978850603104}",2,5,,4,1749413138.1834998,parameter_transfer
"{'norm': 3.302363634109497, 'mean': -0.0007682982250116765, 'std': 0.11234606057405472}",2,6,,5,1749413138.183515,parameter_transfer
"{'norm': 3.3025941848754883, 'mean': -0.0007323339814320207, 'std': 0.11235415190458298}",2,7,,6,1749413138.1835291,parameter_transfer
"{'norm': 3.3017418384552, 'mean': -0.0007309882785193622, 'std': 0.11232516169548035}",2,8,,7,1749413138.1835432,parameter_transfer
"{'norm': 3.3017899990081787, 'mean': -0.0007554288604296744, 'std': 0.11232663691043854}",2,9,,8,1749413138.1835568,parameter_transfer
"{'norm': 3.302154779434204, 'mean': -0.0007508114213123918, 'std': 0.1123390793800354}",2,10,,9,1749413138.1835704,parameter_transfer
"{'norm': 3.30244779586792, 'mean': -0.0007482618093490601, 'std': 0.11234905570745468}",2,11,,10,1749413138.1835837,parameter_transfer
"{'norm': 3.302149534225464, 'mean': -0.0007381049217656255, 'std': 0.11233898252248764}",2,12,,11,1749413138.1835968,parameter_transfer
"{'norm': 3.30157208442688, 'mean': -0.000759375689085573, 'std': 0.11231919378042221}",2,13,,12,1749413138.1836102,parameter_transfer
"{'norm': 3.3024120330810547, 'mean': -0.0007409535464830697, 'std': 0.11234790086746216}",2,14,,13,1749413138.1836221,parameter_transfer
,2,1,GossipAvg,0,1749413138.1836379,aggregation
,2,0,GossipAvg,1,1749413138.1836488,aggregation
,2,1,GossipAvg,2,1749413138.1836567,aggregation
,2,2,GossipAvg,3,1749413138.1836636,aggregation
,2,3,GossipAvg,4,1749413138.1836705,aggregation
,2,4,GossipAvg,5,1749413138.183677,aggregation
,2,5,GossipAvg,6,1749413138.1836836,aggregation
,2,6,GossipAvg,7,1749413138.18369,aggregation
,2,7,GossipAvg,8,1749413138.183696,aggregation
,2,8,GossipAvg,9,1749413138.1837022,aggregation
,2,9,GossipAvg,10,1749413138.1837082,aggregation
,2,10,GossipAvg,11,1749413138.1837149,aggregation
,2,11,GossipAvg,12,1749413138.1837206,aggregation
,2,12,GossipAvg,13,1749413138.1837275,aggregation
,2,13,GossipAvg,14,1749413138.1837535,aggregation
"{'norm': 3.3021488189697266, 'mean': -0.0007336796843446791, 'std': 0.11233899742364883}",3,0,,1,1749413151.378129,parameter_transfer
"{'norm': 3.3033602237701416, 'mean': -0.0007715678657405078, 'std': 0.11237994581460953}",3,1,,0,1749413151.3781726,parameter_transfer
"{'norm': 3.3027265071868896, 'mean': -0.0007316499832086265, 'std': 0.11235865205526352}",3,2,,1,1749413151.37819,parameter_transfer
"{'norm': 3.300808906555176, 'mean': -0.0007448226679116488, 'std': 0.11229332536458969}",3,3,,2,1749413151.3782048,parameter_transfer
"{'norm': 3.302234649658203, 'mean': -0.000784772215411067, 'std': 0.11234156042337418}",3,4,,3,1749413151.3782203,parameter_transfer
"{'norm': 3.302537679672241, 'mean': -0.0007137692300602794, 'std': 0.11235234141349792}",3,5,,4,1749413151.378319,parameter_transfer
"{'norm': 3.3025314807891846, 'mean': -0.0007264480227604508, 'std': 0.11235205084085464}",3,6,,5,1749413151.378334,parameter_transfer
"{'norm': 3.302387237548828, 'mean': -0.0007503369124606252, 'std': 0.11234698444604874}",3,7,,6,1749413151.3783503,parameter_transfer
"{'norm': 3.3020777702331543, 'mean': -0.0007535398472100496, 'std': 0.11233643442392349}",3,8,,7,1749413151.3783634,parameter_transfer
"{'norm': 3.302051305770874, 'mean': -0.0007598106167279184, 'std': 0.11233550310134888}",3,9,,8,1749413151.3783767,parameter_transfer
"{'norm': 3.3021461963653564, 'mean': -0.0007593687041662633, 'std': 0.11233873665332794}",3,10,,9,1749413151.37839,parameter_transfer
"{'norm': 3.302729845046997, 'mean': -0.0007634921348653734, 'std': 0.11235855519771576}",3,11,,10,1749413151.3784027,parameter_transfer
"{'norm': 3.302295684814453, 'mean': -0.0007470912532880902, 'std': 0.11234389990568161}",3,12,,11,1749413151.3784156,parameter_transfer
"{'norm': 3.302144765853882, 'mean': -0.0007505696266889572, 'std': 0.11233872920274734}",3,13,,12,1749413151.3784292,parameter_transfer
