node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1984,mixed,mayo_clinic,tier1_hospital,1410
1,regional,HIPAA_compliant,oncology,1963,public,johns_hopkins,tier2_hospital,1434
2,local,ISO27001,cardiology,1957,mixed,stanford_med,research_center,4559
3,international,HIPAA_compliant,neurology,1959,mixed,mass_general,mobile_unit,4110
4,local,SOC2,pathology,2004,private,ucla_health,edge_device,1263
5,regional,HIPAA_compliant,radiology,1976,public,mayo_clinic,tier1_hospital,3002
6,international,HIPAA_compliant,oncology,1951,private,johns_hopkins,tier2_hospital,681
7,regional,FedRAMP,cardiology,2002,mixed,stanford_med,research_center,3608
8,national,HIPAA_compliant,neurology,2003,public,mass_general,mobile_unit,4967
9,national,FedRAMP,pathology,1962,public,ucla_health,edge_device,1234
10,regional,HIPAA_compliant,radiology,1955,public,mayo_clinic,tier1_hospital,1444
11,local,SOC2,oncology,2017,research_grant,johns_hopkins,tier2_hospital,114
12,international,HIPAA_compliant,cardiology,2018,mixed,stanford_med,research_center,2557
13,local,ISO27001,neurology,1975,mixed,mass_general,mobile_unit,3250
14,national,ISO27001,pathology,1988,public,ucla_health,edge_device,4409
15,local,ISO27001,radiology,1991,public,mayo_clinic,tier1_hospital,3491
16,regional,FedRAMP,oncology,1966,private,johns_hopkins,tier2_hospital,4459
17,local,FedRAMP,cardiology,2013,public,stanford_med,research_center,1454
18,national,HIPAA_compliant,neurology,1951,mixed,mass_general,mobile_unit,1903
19,international,SOC2,pathology,2008,research_grant,ucla_health,edge_device,3931
20,regional,FedRAMP,radiology,1976,research_grant,mayo_clinic,tier1_hospital,3415
21,national,SOC2,oncology,2013,mixed,johns_hopkins,tier2_hospital,781
22,international,HIPAA_compliant,cardiology,2018,private,stanford_med,research_center,4211
23,national,ISO27001,neurology,1994,private,mass_general,mobile_unit,4007
24,regional,FedRAMP,pathology,1959,research_grant,ucla_health,edge_device,551
