param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.2106375694274902, 'mean': -0.018899206072092056, 'std': 0.18824227154254913}",1,1,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2049508094787598, 'mean': -0.01890135183930397, 'std': 0.18790529668331146}",1,2,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2154593467712402, 'mean': -0.018783560022711754, 'std': 0.18853940069675446}",1,3,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.203813314437866, 'mean': -0.01836714893579483, 'std': 0.1878909021615982}",1,4,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2072973251342773, 'mean': -0.019002027809619904, 'std': 0.18803411722183228}",1,5,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.205606698989868, 'mean': -0.019098686054348946, 'std': 0.18792417645454407}",1,6,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.208475351333618, 'mean': -0.01845506764948368, 'std': 0.1881583333015442}",1,7,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2084689140319824, 'mean': -0.018683765083551407, 'std': 0.18813538551330566}",1,8,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2103607654571533, 'mean': -0.01891496405005455, 'std': 0.18822430074214935}",1,9,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2094757556915283, 'mean': -0.01907474175095558, 'std': 0.18815577030181885}",1,10,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.206878900527954, 'mean': -0.018685918301343918, 'std': 0.18804103136062622}",1,11,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.205220937728882, 'mean': -0.01856246031820774, 'std': 0.1879550665616989}",1,12,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2095329761505127, 'mean': -0.018967367708683014, 'std': 0.18817001581192017}",1,13,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2120609283447266, 'mean': -0.01858593337237835, 'std': 0.18835775554180145}",1,14,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.208902359008789, 'mean': -0.01862461119890213, 'std': 0.18816690146923065}",1,15,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2109997272491455, 'mean': -0.018531369045376778, 'std': 0.18830029666423798}",1,16,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.206742525100708, 'mean': -0.01860896684229374, 'std': 0.18804055452346802}",1,17,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2022695541381836, 'mean': -0.0187741219997406, 'std': 0.18775925040245056}",1,18,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.200552225112915, 'mean': -0.018762953579425812, 'std': 0.18765868246555328}",1,19,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.202516555786133, 'mean': -0.018808569759130478, 'std': 0.18777044117450714}",1,20,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.2072057723999023, 'mean': -0.018631070852279663, 'std': 0.1880658119916916}",1,21,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.206663131713867, 'mean': -0.018493633717298508, 'std': 0.18804723024368286}",1,22,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.206390380859375, 'mean': -0.019039392471313477, 'std': 0.18797661364078522}",1,23,,0,1749358531.3841798,parameter_transfer
"{'norm': 3.203361988067627, 'mean': -0.018599247559905052, 'std': 0.18784135580062866}",1,24,,0,1749358531.3841798,parameter_transfer
,1,1,FedAvg,0,1749358531.3844187,aggregation
,1,2,FedAvg,0,1749358531.3844187,aggregation
,1,3,FedAvg,0,1749358531.3844187,aggregation
,1,4,FedAvg,0,1749358531.3844187,aggregation
,1,5,FedAvg,0,1749358531.3844187,aggregation
,1,6,FedAvg,0,1749358531.3844187,aggregation
,1,7,FedAvg,0,1749358531.3844187,aggregation
,1,8,FedAvg,0,1749358531.3844187,aggregation
,1,9,FedAvg,0,1749358531.3844187,aggregation
,1,10,FedAvg,0,1749358531.3844187,aggregation
,1,11,FedAvg,0,1749358531.3844187,aggregation
,1,12,FedAvg,0,1749358531.3844187,aggregation
,1,13,FedAvg,0,1749358531.3844187,aggregation
,1,14,FedAvg,0,1749358531.3844187,aggregation
,1,15,FedAvg,0,1749358531.3844187,aggregation
