activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749440903.8252835,1
aggregation,,False,,,1,GossipAvg,1749440913.5025039,
aggregation,,True,,,1,GossipAvg,1749440913.502512,
aggregation,,False,,,1,GossipAvg,1749440913.5025191,
model_update,,,,1.5199535953711332,1,,1749440913.8867226,
local_training,,,{},,2,,1749440914.2187123,1
aggregation,,False,,,2,GossipAvg,1749440923.6421838,
aggregation,,True,,,2,GossipAvg,1749440923.642191,
aggregation,,False,,,2,GossipAvg,1749440923.6421976,
model_update,,,,1.5867774647849755,2,,1749440924.0153883,
local_training,,,{},,3,,1749440924.347556,1
aggregation,,False,,,3,GossipAvg,1749440936.0067897,
aggregation,,True,,,3,GossipAvg,1749440936.0067968,
aggregation,,False,,,3,GossipAvg,1749440936.0068035,
model_update,,,,0.9980155881026458,3,,1749440936.3843381,
