node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.991739,-92.479211,north_america,America/Chicago
1,Baltimore,USA,39.329712,-76.620323,europe,America/New_York
2,Palo Alto,USA,37.48943,-122.11177,asia_pacific,America/Los_Angeles
3,Boston,USA,42.342854,-71.093285,south_america,America/New_York
4,Los Angeles,USA,34.099592,-118.256733,africa,America/Los_Angeles
5,London,UK,51.490516,-0.136108,north_america,Europe/London
6,Paris,France,48.81143,2.322332,europe,Europe/Paris
7,Tokyo,Japan,35.708294,139.686346,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.332185,103.834227,south_america,Asia/Singapore
9,Sydney,Australia,-33.892059,151.200764,africa,Australia/Sydney
