node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1957,private,mayo_clinic,tier1_hospital,3193
1,local,FedRAMP,oncology,1975,private,johns_hopkins,tier2_hospital,1738
2,international,HIPAA_compliant,cardiology,1964,mixed,stanford_med,research_center,546
3,international,HIPAA_compliant,neurology,1990,research_grant,mass_general,mobile_unit,2053
4,national,SOC2,pathology,2006,mixed,ucla_health,edge_device,942
5,international,HIPAA_compliant,radiology,2020,public,mayo_clinic,tier1_hospital,4824
6,local,FedRAMP,oncology,1988,mixed,johns_hopkins,tier2_hospital,3833
7,international,HIPAA_compliant,cardiology,1951,mixed,stanford_med,research_center,304
8,national,SOC2,neurology,1951,research_grant,mass_general,mobile_unit,912
9,regional,FedRAMP,pathology,1990,private,ucla_health,edge_device,148
10,local,HIPAA_compliant,radiology,1984,mixed,mayo_clinic,tier1_hospital,77
11,local,SOC2,oncology,2019,public,johns_hopkins,tier2_hospital,3099
12,regional,HIPAA_compliant,cardiology,2002,research_grant,stanford_med,research_center,1651
13,national,FedRAMP,neurology,1994,research_grant,mass_general,mobile_unit,3389
14,international,HIPAA_compliant,pathology,1978,research_grant,ucla_health,edge_device,4339
15,international,ISO27001,radiology,1957,public,mayo_clinic,tier1_hospital,581
16,international,FedRAMP,oncology,1998,private,johns_hopkins,tier2_hospital,3864
17,international,SOC2,cardiology,1977,research_grant,stanford_med,research_center,4996
18,international,FedRAMP,neurology,2015,private,mass_general,mobile_unit,2445
19,international,SOC2,pathology,1961,public,ucla_health,edge_device,271
