node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,HIPAA,16,128,tier1_hospital,0.982,critical,10000
1,clinic_001,5000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.956,critical,20000
2,research_center_002,20000,tier_3,64,HIPAA,16,256,research_center,0.993,high,50000
3,mobile_unit_003,1000,tier_1,8,local,1,32,mobile_unit,0.89,critical,2000
4,edge_device_004,50,tier_2,8,local,1,8,edge_device,0.78,high,1000
5,hospital_005,5000,tier_1,64,PIPEDA,4,128,tier1_hospital,0.959,critical,50000
6,clinic_006,1000,tier_2,64,local,8,256,tier2_hospital,0.954,critical,20000
7,research_center_007,5000,tier_3,256,PIPEDA,32,1024,research_center,0.99,critical,20000
8,mobile_unit_008,500,tier_1,8,GDPR,1,64,mobile_unit,0.894,high,2000
9,edge_device_009,100,tier_2,4,GDPR,1,16,edge_device,0.757,high,1000
10,hospital_010,5000,tier_1,128,HIPAA,16,128,tier1_hospital,0.996,high,20000
11,clinic_011,2000,tier_2,64,PIPEDA,2,256,tier2_hospital,0.955,critical,20000
12,research_center_012,5000,tier_3,128,PIPEDA,8,512,research_center,1.0,standard,100000
13,mobile_unit_013,500,tier_1,4,GDPR,2,64,mobile_unit,0.852,high,2000
14,edge_device_014,500,tier_2,4,local,0,8,edge_device,0.833,high,2000
15,hospital_015,5000,tier_1,32,local,4,512,tier1_hospital,0.965,standard,10000
16,clinic_016,2000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.916,high,5000
17,research_center_017,5000,tier_3,256,PIPEDA,16,1024,research_center,0.99,standard,50000
18,mobile_unit_018,100,tier_1,8,GDPR,2,16,mobile_unit,0.897,critical,5000
19,edge_device_019,500,tier_2,8,HIPAA,0,8,edge_device,0.724,critical,1000
