node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1972,private,mayo_clinic,tier1_hospital,2230
1,local,SOC2,oncology,1966,public,johns_hopkins,tier2_hospital,4958
2,international,SOC2,cardiology,2008,private,stanford_med,research_center,3035
3,international,SOC2,neurology,2008,private,mass_general,mobile_unit,3656
4,regional,ISO27001,pathology,1975,research_grant,ucla_health,edge_device,3204
5,regional,SOC2,radiology,2012,private,mayo_clinic,tier1_hospital,320
6,international,HIPAA_compliant,oncology,1968,public,johns_hopkins,tier2_hospital,4487
7,local,SOC2,cardiology,2012,mixed,stanford_med,research_center,3378
8,regional,SOC2,neurology,1955,research_grant,mass_general,mobile_unit,837
9,local,ISO27001,pathology,1977,mixed,ucla_health,edge_device,478
10,local,ISO27001,radiology,2015,mixed,mayo_clinic,tier1_hospital,4382
11,international,HIPAA_compliant,oncology,2011,research_grant,johns_hopkins,tier2_hospital,4277
12,international,FedRAMP,cardiology,1972,research_grant,stanford_med,research_center,4517
13,international,FedRAMP,neurology,2018,research_grant,mass_general,mobile_unit,4317
14,international,FedRAMP,pathology,2016,public,ucla_health,edge_device,465
