node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.037229,-92.5183,north_america,America/Chicago
1,Baltimore,USA,39.298232,-76.584751,europe,America/New_York
2,Palo Alto,USA,37.433629,-122.108736,asia_pacific,America/Los_Angeles
3,Boston,USA,42.377106,-71.051428,south_america,America/New_York
4,Los Angeles,USA,34.090903,-118.237102,africa,America/Los_Angeles
5,London,UK,51.494733,-0.173179,north_america,Europe/London
6,Paris,France,48.807852,2.346386,europe,Europe/Paris
7,Tokyo,Japan,35.695734,139.67393,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.364253,103.82474,south_america,Asia/Singapore
9,Sydney,Australia,-33.833251,151.243695,africa,Australia/Sydney
10,Rochester,USA,43.985065,-92.495425,north_america,America/Chicago
11,Baltimore,USA,39.255087,-76.569302,europe,America/New_York
12,Palo Alto,USA,37.436359,-122.136774,asia_pacific,America/Los_Angeles
13,Boston,USA,42.385518,-71.092209,south_america,America/New_York
14,Los Angeles,USA,34.075171,-118.236485,africa,America/Los_Angeles
