round_num,node_0,node_1,node_2,node_3,node_4
1,3.17870831489563,3.1623964309692383,3.1291840076446533,3.1291840076446533,3.1414778232574463
2,3.167254686355591,3.139772415161133,3.144331693649292,3.139772415161133,3.1548991203308105
3,3.150393009185791,3.1629528999328613,3.1630311012268066,3.146324634552002,3.146324634552002
4,3.1499621868133545,3.1499621868133545,3.151094436645508,3.1410880088806152,3.145106554031372
5,3.143101692199707,3.1490910053253174,3.143101692199707,3.1564249992370605,3.1449241638183594
6,3.1827147006988525,3.145474910736084,3.1447551250457764,3.1447551250457764,3.1442339420318604
7,3.1520369052886963,3.157977819442749,3.1482691764831543,3.1520369052886963,3.155233144760132
8,3.1668550968170166,3.1510837078094482,3.165605068206787,3.1777091026306152,3.1510837078094482
9,3.1670172214508057,3.160418748855591,3.160418748855591,3.1712357997894287,3.1778645515441895
10,3.1766579151153564,3.1564016342163086,3.1636619567871094,3.1666197776794434,3.1636619567871094
