node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,4,256,tier1_hospital,0.986,critical,10000
1,clinic_001,5000,tier_2,16,local,8,64,tier2_hospital,0.966,high,20000
2,research_center_002,20000,tier_3,256,PIPEDA,16,1024,research_center,0.984,critical,20000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,2,32,mobile_unit,0.892,standard,5000
4,edge_device_004,500,tier_2,4,GDPR,1,8,edge_device,0.811,critical,1000
5,hospital_005,2000,tier_1,32,PIPEDA,4,128,tier1_hospital,0.963,high,20000
6,clinic_006,5000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.929,high,10000
7,research_center_007,20000,tier_3,64,GDPR,8,512,research_center,0.99,high,100000
8,mobile_unit_008,500,tier_1,4,HIPAA,2,16,mobile_unit,0.794,critical,5000
9,edge_device_009,100,tier_2,8,HIPAA,0,32,edge_device,0.883,standard,1000
10,hospital_010,10000,tier_1,128,HIPAA,8,512,tier1_hospital,0.998,standard,10000
11,clinic_011,1000,tier_2,32,PIPEDA,2,128,tier2_hospital,0.979,high,10000
12,research_center_012,10000,tier_3,256,PIPEDA,32,1024,research_center,0.988,standard,50000
13,mobile_unit_013,500,tier_1,16,local,2,64,mobile_unit,0.848,critical,1000
14,edge_device_014,500,tier_2,2,HIPAA,0,32,edge_device,0.83,critical,1000
15,hospital_015,5000,tier_1,128,HIPAA,16,128,tier1_hospital,0.954,high,10000
16,clinic_016,1000,tier_2,32,HIPAA,2,128,tier2_hospital,0.907,high,10000
17,research_center_017,20000,tier_3,64,local,8,256,research_center,0.981,critical,50000
18,mobile_unit_018,500,tier_1,8,GDPR,1,16,mobile_unit,0.876,critical,1000
19,edge_device_019,500,tier_2,2,local,1,32,edge_device,0.79,critical,500
