accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,5520.0,,,,,,,,NetworkStructureEvent,,,0.4,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753348051.2284944,star,,,,,232,,4,,18,1112,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753348051.2287073,star,,,,,,,,,,,
0.103,,,,,,,,,,,,,EvaluationEvent,2.452891492843628,"{'loss': 2.452891492843628, 'accuracy': 0.103}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753348054.2478223,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753348054.2480185,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{3: 1.0, 1: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[3, 1]",,,,,resource_sampling,,,,,,1753348054.2482245,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,19.842968940734863,1753348074.0911372,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,4,1,,,,"{0: {'norm': 3.1342906951904297, 'mean': -0.01225314661860466, 'std': 0.18428292870521545}, 1: {'norm': 3.18605899810791, 'mean': -0.01244073361158371, 'std': 0.18732766807079315}, 2: {'norm': 3.1342906951904297, 'mean': -0.01225314661860466, 'std': 0.18428292870521545}, 3: {'norm': 3.2473855018615723, 'mean': -0.008919961750507355, 'std': 0.19114601612091064}, 4: {'norm': 3.1342906951904297, 'mean': -0.01225314661860466, 'std': 0.18428292870521545}}",,,,1,,,,,"1,2,3,4",parameter_transfer,,0,,,,1753348074.1577485,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,FedAvg,,,,,1753348074.1578722,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753348074.2250037,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,11.172560352004067,,,,,1,,,,,,model_update,,,,,,1753348074.2493527,,,,,,,,,,,,"0,1,2,3,4"
0.4925,,,,,,,,,,,,,EvaluationEvent,1.5555623176574707,"{'loss': 1.5555623176574707, 'accuracy': 0.4925}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753348074.7457235,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.024026958556013438,20.497808694839478,1,,2,,,,resource_resource_summary,,,,10.248904347419739,,1753348074.7457893,,,5,25325400,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753348074.8813314,,,,,,,,,3,,,
