node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.976869,-92.484235,north_america,America/Chicago
1,Baltimore,USA,39.268525,-76.639232,europe,America/New_York
2,Palo Alto,USA,37.438356,-122.133412,asia_pacific,America/Los_Angeles
3,Boston,USA,42.382172,-71.035501,south_america,America/New_York
4,Los Angeles,USA,34.050709,-118.293103,africa,America/Los_Angeles
5,London,UK,51.495783,-0.117437,north_america,Europe/London
6,Paris,France,48.842334,2.326006,europe,Europe/Paris
7,Tokyo,Japan,35.644153,139.667916,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.361005,103.78684,south_america,Asia/Singapore
9,Sydney,Australia,-33.827698,151.246487,africa,Australia/Sydney
10,Rochester,USA,44.063072,-92.505163,north_america,America/Chicago
11,Baltimore,USA,39.323074,-76.654612,europe,America/New_York
12,Palo Alto,USA,37.464968,-122.154514,asia_pacific,America/Los_Angeles
13,Boston,USA,42.350432,-71.015502,south_america,America/New_York
14,Los Angeles,USA,34.058381,-118.242368,africa,America/Los_Angeles
