param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,1,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,2,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,3,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,4,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,5,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,6,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,7,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,8,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,9,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,10,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,11,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,12,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,13,1749412818.8037379,parameter_transfer
"{'norm': 3.314574718475342, 'mean': 0.0002445668214932084, 'std': 0.11276385188102722}",1,0,14,1749412818.8037379,parameter_transfer
"{'norm': 3.3133955001831055, 'mean': 0.00023505753779318184, 'std': 0.11272376030683517}",1,1,0,1749412818.8038185,parameter_transfer
"{'norm': 3.3133955001831055, 'mean': 0.00023505753779318184, 'std': 0.11272376030683517}",1,1,2,1749412818.8038185,parameter_transfer
"{'norm': 3.3133955001831055, 'mean': 0.00023505753779318184, 'std': 0.11272376030683517}",1,1,3,1749412818.8038185,parameter_transfer
"{'norm': 3.3133955001831055, 'mean': 0.00023505753779318184, 'std': 0.11272376030683517}",1,1,4,1749412818.8038185,parameter_transfer
"{'norm': 3.3133955001831055, 'mean': 0.00023505753779318184, 'std': 0.11272376030683517}",1,1,5,1749412818.8038185,parameter_transfer
