timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753396929.3910213,1,20,"[6, 9, 10, 12, 13, 3, 11, 15, 18, 16, 19, 7]",12,0.6,0.6,"{6: 1.0, 9: 1.0, 10: 1.0, 12: 1.0, 13: 1.0, 3: 1.0, 11: 1.0, 15: 1.0, 18: 1.0, 16: 1.0, 19: 1.0, 7: 1.0}",,,
1753396959.8022354,2,20,"[14, 7, 1, 10, 0, 15, 5, 12, 16, 3, 9, 13]",12,0.6,0.6,"{14: 1.0, 7: 1.0, 1: 1.0, 10: 1.0, 0: 1.0, 15: 1.0, 5: 1.0, 12: 1.0, 16: 1.0, 3: 1.0, 9: 1.0, 13: 1.0}",,,
1753396988.5092053,3,20,"[1, 18, 14, 6, 9, 7, 3, 2, 11, 15, 16, 4]",12,0.6,0.6,"{1: 1.0, 18: 1.0, 14: 1.0, 6: 1.0, 9: 1.0, 7: 1.0, 3: 1.0, 2: 1.0, 11: 1.0, 15: 1.0, 16: 1.0, 4: 1.0}",,,
1753397014.504999,4,20,"[3, 9, 14, 8, 5, 0, 2, 7, 1, 10, 4, 16]",12,0.6,0.6,"{3: 1.0, 9: 1.0, 14: 1.0, 8: 1.0, 5: 1.0, 0: 1.0, 2: 1.0, 7: 1.0, 1: 1.0, 10: 1.0, 4: 1.0, 16: 1.0}",,,
1753397040.420554,5,20,"[10, 19, 14, 16, 1, 7, 17, 18, 11, 8, 9, 15]",12,0.6,0.6,"{10: 1.0, 19: 1.0, 14: 1.0, 16: 1.0, 1: 1.0, 7: 1.0, 17: 1.0, 18: 1.0, 11: 1.0, 8: 1.0, 9: 1.0, 15: 1.0}",,,
1753397065.6987574,6,20,"[4, 10, 18, 14, 7, 12, 6, 17, 15, 19, 9, 0]",12,0.6,0.6,"{4: 1.0, 10: 1.0, 18: 1.0, 14: 1.0, 7: 1.0, 12: 1.0, 6: 1.0, 17: 1.0, 15: 1.0, 19: 1.0, 9: 1.0, 0: 1.0}",,,
1753397077.573145,7,20,"[5, 13, 14, 9, 8, 2, 7, 15, 18, 17, 3, 0]",12,0.6,0.6,"{5: 1.0, 13: 1.0, 14: 1.0, 9: 1.0, 8: 1.0, 2: 1.0, 7: 1.0, 15: 1.0, 18: 1.0, 17: 1.0, 3: 1.0, 0: 1.0}",,,
1753397088.984525,8,20,"[3, 15, 4, 13, 8, 17, 9, 7, 2, 14, 0, 10]",12,0.6,0.6,"{3: 1.0, 15: 1.0, 4: 1.0, 13: 1.0, 8: 1.0, 17: 1.0, 9: 1.0, 7: 1.0, 2: 1.0, 14: 1.0, 0: 1.0, 10: 1.0}",,,
1753397100.397863,9,20,"[3, 0, 7, 2, 1, 17, 12, 18, 9, 11, 14, 6]",12,0.6,0.6,"{3: 1.0, 0: 1.0, 7: 1.0, 2: 1.0, 1: 1.0, 17: 1.0, 12: 1.0, 18: 1.0, 9: 1.0, 11: 1.0, 14: 1.0, 6: 1.0}",,,
1753397112.649846,10,20,"[2, 16, 3, 14, 11, 10, 19, 5, 18, 12, 13, 15]",12,0.6,0.6,"{2: 1.0, 16: 1.0, 3: 1.0, 14: 1.0, 11: 1.0, 10: 1.0, 19: 1.0, 5: 1.0, 18: 1.0, 12: 1.0, 13: 1.0, 15: 1.0}",,,
