node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.049944,-92.450297,north_america,America/Chicago
1,Baltimore,USA,39.242655,-76.591732,europe,America/New_York
2,Palo Alto,USA,37.471682,-122.120503,asia_pacific,America/Los_Angeles
3,Boston,USA,42.327291,-71.042324,south_america,America/New_York
4,Los Angeles,USA,34.029987,-118.233361,africa,America/Los_Angeles
5,London,UK,51.549921,-0.084426,north_america,Europe/London
6,Paris,France,48.823895,2.368383,europe,Europe/Paris
7,Tokyo,Japan,35.696764,139.673206,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.313148,103.775849,south_america,Asia/Singapore
9,Sydney,Australia,-33.889189,151.207548,africa,Australia/Sydney
