node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,1970,mixed,mayo_clinic,tier1_hospital,3589
1,international,HIPAA_compliant,oncology,2012,mixed,johns_hopkins,tier2_hospital,2796
2,national,HIPAA_compliant,cardiology,1971,mixed,stanford_med,research_center,2855
3,national,HIPAA_compliant,neurology,1984,private,mass_general,mobile_unit,3926
4,local,ISO27001,pathology,2000,mixed,ucla_health,edge_device,2602
5,local,SOC2,radiology,1990,private,mayo_clinic,tier1_hospital,4336
6,regional,ISO27001,oncology,2005,private,johns_hopkins,tier2_hospital,4698
7,national,SOC2,cardiology,1980,private,stanford_med,research_center,73
8,local,HIPAA_compliant,neurology,1966,public,mass_general,mobile_unit,117
9,regional,FedRAMP,pathology,1962,private,ucla_health,edge_device,3942
