node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,local,4,256,tier1_hospital,0.988,high,10000
1,clinic_001,2000,tier_2,32,HIPAA,2,64,tier2_hospital,0.979,standard,20000
2,research_center_002,5000,tier_3,128,GDPR,32,1024,research_center,0.998,critical,20000
3,mobile_unit_003,1000,tier_1,4,HIPAA,2,16,mobile_unit,0.891,critical,2000
4,edge_device_004,50,tier_2,4,local,1,32,edge_device,0.899,standard,1000
5,hospital_005,5000,tier_1,128,GDPR,8,256,tier1_hospital,0.995,standard,50000
6,clinic_006,2000,tier_2,64,HIPAA,2,128,tier2_hospital,0.914,high,10000
7,research_center_007,10000,tier_3,128,HIPAA,32,512,research_center,0.996,standard,50000
8,mobile_unit_008,1000,tier_1,8,GDPR,1,64,mobile_unit,0.844,high,2000
9,edge_device_009,50,tier_2,4,GDPR,0,8,edge_device,0.788,high,500
10,hospital_010,2000,tier_1,128,GDPR,16,128,tier1_hospital,0.954,critical,50000
11,clinic_011,2000,tier_2,64,HIPAA,8,64,tier2_hospital,0.928,critical,10000
12,research_center_012,20000,tier_3,256,HIPAA,8,256,research_center,0.995,standard,50000
13,mobile_unit_013,500,tier_1,4,HIPAA,2,32,mobile_unit,0.781,high,2000
14,edge_device_014,100,tier_2,4,HIPAA,0,32,edge_device,0.893,standard,2000
15,hospital_015,5000,tier_1,32,local,4,256,tier1_hospital,0.978,high,50000
16,clinic_016,1000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.96,high,20000
17,research_center_017,20000,tier_3,128,HIPAA,8,256,research_center,0.983,high,20000
18,mobile_unit_018,500,tier_1,4,HIPAA,2,16,mobile_unit,0.883,standard,2000
19,edge_device_019,50,tier_2,2,local,0,8,edge_device,0.743,high,500
20,hospital_020,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.954,standard,50000
21,clinic_021,1000,tier_2,32,GDPR,2,256,tier2_hospital,0.937,standard,10000
22,research_center_022,10000,tier_3,128,local,8,1024,research_center,0.997,critical,20000
23,mobile_unit_023,500,tier_1,4,HIPAA,2,16,mobile_unit,0.88,critical,1000
24,edge_device_024,100,tier_2,2,PIPEDA,0,16,edge_device,0.761,standard,2000
25,hospital_025,5000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.97,standard,20000
26,clinic_026,2000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.915,standard,20000
27,research_center_027,10000,tier_3,128,HIPAA,32,256,research_center,0.987,standard,20000
28,mobile_unit_028,100,tier_1,16,HIPAA,2,64,mobile_unit,0.843,critical,1000
29,edge_device_029,500,tier_2,2,GDPR,1,32,edge_device,0.862,critical,2000
