node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,HIPAA_compliant,Rochester,USA,radiology,2015,mixed,mayo_clinic,tier1_hospital,north_america,1657,America/Chicago
1,regional,ISO27001,Baltimore,USA,oncology,1971,private,johns_hopkins,tier2_hospital,europe,2045,America/New_York
2,international,FedRAMP,Palo Alto,USA,cardiology,2011,public,stanford_med,research_center,asia_pacific,2417,America/Los_Angeles
3,national,HIPAA_compliant,Boston,USA,neurology,2001,research_grant,mass_general,mobile_unit,south_america,976,America/New_York
4,international,HIPAA_compliant,Los Angeles,USA,pathology,1996,private,ucla_health,edge_device,africa,919,America/Los_Angeles
5,regional,SOC2,London,UK,radiology,1950,private,mayo_clinic,tier1_hospital,north_america,4804,Europe/London
6,regional,FedRAMP,Paris,France,oncology,1997,mixed,johns_hopkins,tier2_hospital,europe,3858,Europe/Paris
7,local,FedRAMP,Tokyo,Japan,cardiology,1968,mixed,stanford_med,research_center,asia_pacific,1071,Asia/Tokyo
8,international,FedRAMP,Singapore,Singapore,neurology,2012,private,mass_general,mobile_unit,south_america,1838,Asia/Singapore
9,regional,SOC2,Sydney,Australia,pathology,1986,private,ucla_health,edge_device,africa,3092,Australia/Sydney
