node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,2010,private,mayo_clinic,tier1_hospital,2207
1,international,SOC2,oncology,1973,research_grant,johns_hopkins,tier2_hospital,4364
2,local,ISO27001,cardiology,2013,mixed,stanford_med,research_center,628
3,international,HIPAA_compliant,neurology,2015,mixed,mass_general,mobile_unit,4410
4,local,FedRAMP,pathology,1985,private,ucla_health,edge_device,3364
5,international,HIPAA_compliant,radiology,1985,public,mayo_clinic,tier1_hospital,2394
6,national,HIPAA_compliant,oncology,1953,research_grant,johns_hopkins,tier2_hospital,210
7,regional,SOC2,cardiology,1995,private,stanford_med,research_center,3134
8,local,HIPAA_compliant,neurology,2010,public,mass_general,mobile_unit,2744
9,national,HIPAA_compliant,pathology,1985,mixed,ucla_health,edge_device,3903
