node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,GDPR,8,128,tier1_hospital,0.973,standard,10000
1,clinic_001,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.948,high,20000
2,research_center_002,20000,tier_3,128,GDPR,32,512,research_center,0.981,standard,20000
3,mobile_unit_003,100,tier_1,4,GDPR,2,32,mobile_unit,0.824,critical,2000
4,edge_device_004,50,tier_2,4,HIPAA,1,16,edge_device,0.706,high,2000
5,hospital_005,2000,tier_1,64,HIPAA,8,128,tier1_hospital,0.996,high,50000
6,clinic_006,1000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.939,high,20000
7,research_center_007,20000,tier_3,64,GDPR,16,512,research_center,0.995,high,50000
8,mobile_unit_008,100,tier_1,8,local,1,64,mobile_unit,0.805,standard,1000
9,edge_device_009,100,tier_2,4,PIPEDA,0,16,edge_device,0.815,high,500
