node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,16,256,tier1_hospital,0.958,standard,10000
1,clinic_001,2000,tier_2,32,PIPEDA,2,128,tier2_hospital,0.909,standard,5000
2,research_center_002,10000,tier_3,64,PIPEDA,8,256,research_center,1.0,critical,100000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,1,64,mobile_unit,0.802,standard,1000
4,edge_device_004,50,tier_2,8,GDPR,0,8,edge_device,0.834,critical,1000
5,hospital_005,10000,tier_1,32,HIPAA,4,256,tier1_hospital,0.955,standard,10000
6,clinic_006,1000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.939,critical,10000
7,research_center_007,20000,tier_3,256,HIPAA,16,256,research_center,0.984,standard,50000
8,mobile_unit_008,500,tier_1,8,HIPAA,1,64,mobile_unit,0.856,critical,2000
9,edge_device_009,500,tier_2,8,PIPEDA,1,16,edge_device,0.741,high,500
