node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.053011,-92.476581,north_america,America/Chicago
1,Baltimore,USA,39.245994,-76.631686,europe,America/New_York
2,Palo Alto,USA,37.485044,-122.173785,asia_pacific,America/Los_Angeles
3,Boston,USA,42.320625,-71.027862,south_america,America/New_York
4,Los Angeles,USA,34.065142,-118.255722,africa,America/Los_Angeles
5,London,UK,51.543246,-0.080715,north_america,Europe/London
6,Paris,France,48.90053,2.36971,europe,Europe/Paris
7,Tokyo,Japan,35.657723,139.605945,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.373082,103.780461,south_america,Asia/Singapore
9,Sydney,Australia,-33.889123,151.235499,africa,Australia/Sydney
10,Rochester,USA,44.071121,-92.497126,north_america,America/Chicago
11,Baltimore,USA,39.313085,-76.584852,europe,America/New_York
12,Palo Alto,USA,37.476844,-122.139604,asia_pacific,America/Los_Angeles
13,Boston,USA,42.35344,-71.043022,south_america,America/New_York
14,Los Angeles,USA,34.055674,-118.224983,africa,America/Los_Angeles
