node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1966,private,mayo_clinic,tier1_hospital,122
1,regional,FedRAMP,oncology,2007,private,johns_hopkins,tier2_hospital,684
2,national,ISO27001,cardiology,1951,research_grant,stanford_med,research_center,4474
3,international,ISO27001,neurology,2000,mixed,mass_general,mobile_unit,1212
4,local,FedRAMP,pathology,1967,research_grant,ucla_health,edge_device,2022
5,national,FedRAMP,radiology,2005,public,mayo_clinic,tier1_hospital,4737
6,local,FedRAMP,oncology,1959,research_grant,johns_hopkins,tier2_hospital,2072
7,local,ISO27001,cardiology,1960,private,stanford_med,research_center,4648
8,local,ISO27001,neurology,1995,mixed,mass_general,mobile_unit,1828
9,national,FedRAMP,pathology,2001,research_grant,ucla_health,edge_device,2815
10,local,FedRAMP,radiology,1991,private,mayo_clinic,tier1_hospital,3559
11,regional,ISO27001,oncology,1989,private,johns_hopkins,tier2_hospital,3257
12,national,ISO27001,cardiology,1968,research_grant,stanford_med,research_center,3889
13,regional,HIPAA_compliant,neurology,1962,research_grant,mass_general,mobile_unit,3111
14,local,SOC2,pathology,1953,private,ucla_health,edge_device,1687
