node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,SOC2,radiology,1993,research_grant,mayo_clinic,tier1_hospital,2877
1,national,FedRAMP,oncology,1996,private,johns_hopkins,tier2_hospital,188
2,local,FedRAMP,cardiology,1976,mixed,stanford_med,research_center,3385
3,regional,FedRAMP,neurology,1960,public,mass_general,mobile_unit,4701
4,local,ISO27001,pathology,1995,public,ucla_health,edge_device,3260
5,local,FedRAMP,radiology,1976,mixed,mayo_clinic,tier1_hospital,761
6,regional,HIPAA_compliant,oncology,2017,public,johns_hopkins,tier2_hospital,2719
7,national,HIPAA_compliant,cardiology,2006,public,stanford_med,research_center,1914
8,regional,HIPAA_compliant,neurology,2014,research_grant,mass_general,mobile_unit,1499
9,international,FedRAMP,pathology,1963,research_grant,ucla_health,edge_device,619
10,international,ISO27001,radiology,2018,private,mayo_clinic,tier1_hospital,2415
11,national,SOC2,oncology,1973,private,johns_hopkins,tier2_hospital,391
12,international,ISO27001,cardiology,1958,mixed,stanford_med,research_center,1962
13,regional,FedRAMP,neurology,2013,private,mass_general,mobile_unit,1931
14,local,ISO27001,pathology,2005,public,ucla_health,edge_device,2932
