node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,HIPAA,16,128,tier1_hospital,0.999,critical,10000
1,clinic_001,1000,tier_2,32,local,4,128,tier2_hospital,0.935,standard,20000
2,research_center_002,5000,tier_3,256,local,8,512,research_center,0.992,standard,100000
3,mobile_unit_003,100,tier_1,16,GDPR,2,16,mobile_unit,0.807,high,1000
4,edge_device_004,50,tier_2,8,PIPEDA,1,32,edge_device,0.898,high,2000
5,hospital_005,10000,tier_1,64,local,4,128,tier1_hospital,0.956,critical,20000
6,clinic_006,1000,tier_2,16,local,2,64,tier2_hospital,0.916,critical,10000
7,research_center_007,10000,tier_3,128,local,8,256,research_center,0.99,critical,100000
8,mobile_unit_008,100,tier_1,16,GDPR,2,64,mobile_unit,0.791,high,5000
9,edge_device_009,500,tier_2,8,local,0,8,edge_device,0.72,standard,2000
