node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.00888,-92.465016,north_america,America/Chicago
1,Baltimore,USA,39.251289,-76.563454,europe,America/New_York
2,Palo Alto,USA,37.482792,-122.112996,asia_pacific,America/Los_Angeles
3,Boston,USA,42.331804,-71.06586,south_america,America/New_York
4,Los Angeles,USA,34.004386,-118.205973,africa,America/Los_Angeles
5,London,UK,51.51269,-0.119034,north_america,Europe/London
6,Paris,France,48.878583,2.34514,europe,Europe/Paris
7,Tokyo,Japan,35.697582,139.652212,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.335327,103.831479,south_america,Asia/Singapore
9,Sydney,Australia,-33.878869,151.191836,africa,Australia/Sydney
10,Rochester,USA,44.056471,-92.502468,north_america,America/Chicago
11,Baltimore,USA,39.274244,-76.590606,europe,America/New_York
12,Palo Alto,USA,37.396304,-122.101526,asia_pacific,America/Los_Angeles
13,Boston,USA,42.348153,-71.097406,south_america,America/New_York
14,Los Angeles,USA,34.065169,-118.21995,africa,America/Los_Angeles
