node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,8,256,tier1_hospital,0.963,standard,10000
1,clinic_001,5000,tier_2,16,GDPR,4,128,tier2_hospital,0.921,standard,20000
2,research_center_002,20000,tier_3,256,GDPR,16,512,research_center,0.995,high,100000
3,mobile_unit_003,1000,tier_1,8,GDPR,2,16,mobile_unit,0.801,critical,5000
4,edge_device_004,100,tier_2,8,PIPEDA,1,32,edge_device,0.722,critical,1000
5,hospital_005,2000,tier_1,128,local,8,512,tier1_hospital,0.956,standard,50000
6,clinic_006,2000,tier_2,64,HIPAA,2,64,tier2_hospital,0.937,critical,5000
7,research_center_007,20000,tier_3,256,GDPR,32,256,research_center,0.997,high,20000
8,mobile_unit_008,500,tier_1,4,PIPEDA,1,64,mobile_unit,0.84,standard,2000
9,edge_device_009,50,tier_2,8,local,1,32,edge_device,0.706,high,500
