node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1985,research_grant,mayo_clinic,tier1_hospital,2831
1,national,FedRAMP,oncology,2004,private,johns_hopkins,tier2_hospital,4703
2,national,HIPAA_compliant,cardiology,1993,public,stanford_med,research_center,1250
3,national,SOC2,neurology,1979,research_grant,mass_general,mobile_unit,1535
4,national,FedRAMP,pathology,2015,private,ucla_health,edge_device,659
5,national,ISO27001,radiology,1985,research_grant,mayo_clinic,tier1_hospital,3501
6,national,HIPAA_compliant,oncology,1965,public,johns_hopkins,tier2_hospital,1904
7,national,FedRAMP,cardiology,1986,mixed,stanford_med,research_center,3400
8,local,HIPAA_compliant,neurology,1960,public,mass_general,mobile_unit,3639
9,national,ISO27001,pathology,1975,private,ucla_health,edge_device,4737
