edge,weight
0-1,2346.05
0-2,4753.23
0-3,482.65
0-4,1761.29
0-5,112.77
0-6,817.99
0-7,424.49
0-8,570.72
0-9,2389.65
0-10,1027.65
0-11,1158.22
0-12,1176.21
0-13,117.95
0-14,440.39
0-15,1190.9
0-16,2196.68
0-17,103.95
0-18,103.57
0-19,421.32
1-2,947.77
1-3,4194.81
1-4,1657.08
1-5,104.09
1-6,1160.74
1-7,5064.41
1-8,1907.97
1-9,116.77
1-10,108.51
1-11,512.87
1-12,2089.55
1-13,964.84
1-14,1847.32
1-15,5176.15
1-16,113.77
1-17,935.93
1-18,565.5
1-19,952.59
2-3,1722.31
2-4,441.63
2-5,1081.36
2-6,1936.34
2-7,83.08
2-8,5241.49
2-9,4929.33
2-10,430.56
2-11,106.01
2-12,2190.7
2-13,457.53
2-14,419.65
2-15,2023.02
2-16,93.22
2-17,99.84
2-18,493.97
2-19,2358.31
3-4,444.31
3-5,909.55
3-6,575.69
3-7,91.29
3-8,925.98
3-9,1058.71
3-10,895.47
3-11,91.83
3-12,1165.48
3-13,562.14
3-14,5263.75
3-15,5438.74
3-16,908.98
3-17,1097.13
3-18,82.09
3-19,2005.87
4-5,425.69
4-6,5037.76
4-7,5399.0
4-8,81.73
4-9,402.08
4-10,840.78
4-11,1970.81
4-12,2306.53
4-13,1733.34
4-14,5021.41
4-15,451.66
4-16,1603.97
4-17,2021.65
4-18,1026.05
4-19,82.38
5-6,5318.85
5-7,1985.1
5-8,4498.52
5-9,87.3
5-10,532.85
5-11,1607.12
5-12,81.24
5-13,104.99
5-14,5369.42
5-15,1745.75
5-16,517.57
5-17,5072.73
5-18,2035.61
5-19,477.76
6-7,4569.86
6-8,946.01
6-9,825.77
6-10,1101.85
6-11,101.37
6-12,5755.21
6-13,4679.04
6-14,95.83
6-15,97.98
6-16,5300.01
6-17,1198.9
6-18,1068.07
6-19,520.59
7-8,1874.69
7-9,2270.34
7-10,5239.05
7-11,1088.8
7-12,515.11
7-13,2228.06
7-14,967.16
7-15,4177.64
7-16,4161.22
7-17,4264.3
7-18,899.8
7-19,870.76
8-9,2079.12
8-10,1713.29
8-11,4884.49
8-12,4672.84
8-13,81.38
8-14,2024.82
8-15,2018.79
8-16,4927.42
8-17,1698.6
8-18,531.27
8-19,104.13
9-10,1630.15
9-11,89.2
9-12,573.67
9-13,1901.64
9-14,4263.58
9-15,2114.01
9-16,440.27
9-17,818.62
9-18,482.9
9-19,452.49
10-11,924.58
10-12,423.98
10-13,103.57
10-14,5594.78
10-15,80.02
10-16,4035.42
10-17,522.8
10-18,5540.99
10-19,1086.01
11-12,88.63
11-13,973.76
11-14,585.73
11-15,906.55
11-16,595.82
11-17,109.59
11-18,557.1
11-19,2085.94
12-13,1629.19
12-14,100.87
12-15,4119.59
12-16,1860.38
12-17,2389.22
12-18,967.42
12-19,2128.14
13-14,2206.86
13-15,1187.1
13-16,513.9
13-17,2325.55
13-18,5129.86
13-19,411.84
14-15,100.37
14-16,1877.98
14-17,979.65
14-18,1059.12
14-19,493.32
15-16,119.14
15-17,4909.05
15-18,5616.01
15-19,2227.65
16-17,2147.28
16-18,2014.07
16-19,112.18
17-18,2034.81
17-19,1984.94
18-19,563.62
