node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.017934,-92.504237,north_america,America/Chicago
1,Baltimore,USA,39.338072,-76.579437,europe,America/New_York
2,Palo Alto,USA,37.414212,-122.134619,asia_pacific,America/Los_Angeles
3,Boston,USA,42.313883,-71.0856,south_america,America/New_York
4,Los Angeles,USA,34.030698,-118.197329,africa,America/Los_Angeles
5,London,UK,51.478049,-0.115777,north_america,Europe/London
6,Paris,France,48.903252,2.399351,europe,Europe/Paris
7,Tokyo,Japan,35.685235,139.689735,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.347182,103.779126,south_america,Asia/Singapore
9,Sydney,Australia,-33.868012,151.246256,africa,Australia/Sydney
