node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1961,private,mayo_clinic,tier1_hospital,2454
1,international,FedRAMP,oncology,1980,private,johns_hopkins,tier2_hospital,3972
2,national,FedRAMP,cardiology,1950,private,stanford_med,research_center,909
3,national,SOC2,neurology,1959,public,mass_general,mobile_unit,2689
4,regional,ISO27001,pathology,1977,mixed,ucla_health,edge_device,1771
5,national,HIPAA_compliant,radiology,1990,mixed,mayo_clinic,tier1_hospital,3897
6,international,SOC2,oncology,2005,public,johns_hopkins,tier2_hospital,669
7,regional,ISO27001,cardiology,1971,research_grant,stanford_med,research_center,1311
8,local,SOC2,neurology,1976,public,mass_general,mobile_unit,1083
9,local,ISO27001,pathology,2016,research_grant,ucla_health,edge_device,1278
