edge,weight
0-1,2310.37
0-2,1659.0
0-3,461.59
0-4,576.28
0-5,2177.97
0-6,2305.0
0-7,93.93
0-8,1922.33
0-9,110.54
0-10,902.87
0-11,2091.18
0-12,4922.98
0-13,2031.88
0-14,977.66
0-15,581.2
0-16,902.81
0-17,117.09
0-18,822.2
0-19,2063.07
1-2,883.85
1-3,5367.58
1-4,1180.39
1-5,82.11
1-6,91.01
1-7,489.46
1-8,5756.37
1-9,851.55
1-10,2341.29
1-11,4919.5
1-12,902.99
1-13,2229.45
1-14,595.71
1-15,93.65
1-16,519.0
1-17,836.9
1-18,4144.03
1-19,5659.71
2-3,5358.84
2-4,2236.15
2-5,407.2
2-6,1154.44
2-7,103.62
2-8,1090.89
2-9,95.92
2-10,1716.32
2-11,80.66
2-12,516.62
2-13,4871.4
2-14,935.6
2-15,507.49
2-16,992.18
2-17,5524.59
2-18,2091.13
2-19,99.14
3-4,96.41
3-5,5795.45
3-6,106.61
3-7,95.55
3-8,4437.75
3-9,105.41
3-10,868.95
3-11,5748.09
3-12,4167.36
3-13,2064.46
3-14,5545.65
3-15,5402.05
3-16,1878.08
3-17,1062.95
3-18,573.14
3-19,525.47
4-5,4793.37
4-6,875.24
4-7,415.61
4-8,2357.61
4-9,80.39
4-10,112.67
4-11,465.02
4-12,479.03
4-13,570.1
4-14,2040.06
4-15,960.45
4-16,539.95
4-17,1082.66
4-18,4335.44
4-19,2121.42
5-6,1840.93
5-7,1741.48
5-8,532.0
5-9,5840.28
5-10,82.29
5-11,515.07
5-12,544.19
5-13,4987.95
5-14,95.71
5-15,1069.16
5-16,2077.56
5-17,425.57
5-18,1022.76
5-19,559.95
6-7,1874.02
6-8,516.53
6-9,1613.46
6-10,557.39
6-11,921.39
6-12,962.04
6-13,4980.86
6-14,5570.69
6-15,2122.52
6-16,1133.22
6-17,938.47
6-18,4481.46
6-19,459.78
7-8,1964.84
7-9,94.9
7-10,1184.44
7-11,1951.53
7-12,4817.49
7-13,87.49
7-14,582.13
7-15,434.52
7-16,2140.41
7-17,867.08
7-18,5108.23
7-19,924.54
8-9,1094.96
8-10,535.77
8-11,88.08
8-12,1827.09
8-13,509.89
8-14,4074.92
8-15,860.27
8-16,564.46
8-17,572.07
8-18,444.55
8-19,2355.23
9-10,1125.04
9-11,486.01
9-12,89.9
9-13,1157.59
9-14,1829.67
9-15,81.75
9-16,996.94
9-17,113.56
9-18,5704.68
9-19,1818.11
10-11,4805.16
10-12,80.8
10-13,105.47
10-14,1039.91
10-15,1063.24
10-16,4555.71
10-17,2143.1
10-18,446.24
10-19,565.59
11-12,544.24
11-13,2259.28
11-14,494.99
11-15,1686.37
11-16,95.59
11-17,2326.11
11-18,5449.05
11-19,5307.84
12-13,5807.31
12-14,516.54
12-15,430.81
12-16,4743.2
12-17,4642.73
12-18,897.68
12-19,4374.86
13-14,425.6
13-15,117.58
13-16,112.65
13-17,496.56
13-18,585.22
13-19,2018.94
14-15,450.48
14-16,552.83
14-17,4508.39
14-18,100.1
14-19,4379.59
15-16,106.83
15-17,4102.65
15-18,996.82
15-19,5612.44
16-17,1151.12
16-18,119.59
16-19,2259.67
17-18,5650.48
17-19,558.38
18-19,952.76
