round_num,node_0,node_1,node_2,node_3,node_4
1,3.299889087677002,3.6615288257598877,3.299889087677002,3.299889087677002,3.299889087677002
2,3.508315324783325,3.3292670249938965,3.3292670249938965,3.3292670249938965,3.3292670249938965
3,3.3421356678009033,3.3421356678009033,3.3421356678009033,3.3421356678009033,4.001089096069336
4,3.410555839538574,3.410555839538574,3.410555839538574,4.225069999694824,3.410555839538574
5,3.5206308364868164,3.5206308364868164,3.5206308364868164,4.337278842926025,3.5206308364868164
6,3.648681402206421,3.648681402206421,4.155370712280273,3.648681402206421,3.648681402206421
7,3.6986260414123535,3.6986260414123535,3.6986260414123535,4.5672287940979,3.6986260414123535
8,3.846829891204834,4.531781196594238,3.846829891204834,3.846829891204834,3.846829891204834
9,3.9704418182373047,3.9704418182373047,3.9704418182373047,3.9704418182373047,4.71782112121582
10,4.093168258666992,4.093168258666992,4.093168258666992,4.819911003112793,4.093168258666992
