param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.2591025829315186, 'mean': -0.004623726010322571, 'std': 0.1919887810945511}",1,0,,1,1749394462.5703464,parameter_transfer
"{'norm': 3.255293130874634, 'mean': -0.002947573084384203, 'std': 0.19179733097553253}",1,1,,0,1749394462.5703938,parameter_transfer
"{'norm': 3.269369125366211, 'mean': -0.004525577649474144, 'std': 0.19259625673294067}",1,2,,1,1749394462.5704124,parameter_transfer
"{'norm': 3.2457633018493652, 'mean': -0.00378440972417593, 'std': 0.19122099876403809}",1,3,,2,1749394462.5704284,parameter_transfer
"{'norm': 3.2781262397766113, 'mean': -0.004341035149991512, 'std': 0.19311664998531342}",1,4,,3,1749394462.5704427,parameter_transfer
"{'norm': 3.2500874996185303, 'mean': -0.004093838389962912, 'std': 0.1914694905281067}",1,5,,4,1749394462.5704582,parameter_transfer
"{'norm': 3.2611193656921387, 'mean': -0.004241156857460737, 'std': 0.19211648404598236}",1,6,,5,1749394462.5704722,parameter_transfer
"{'norm': 3.262576103210449, 'mean': -0.003506180364638567, 'std': 0.19221718609333038}",1,7,,6,1749394462.5704863,parameter_transfer
"{'norm': 3.263751268386841, 'mean': -0.004286323208361864, 'std': 0.19227060675621033}",1,8,,7,1749394462.5704994,parameter_transfer
"{'norm': 3.249384880065918, 'mean': -0.003338994225487113, 'std': 0.19144272804260254}",1,9,,8,1749394462.570512,parameter_transfer
,1,1,GossipAvg,0,1749394462.5705326,aggregation
,1,0,GossipAvg,1,1749394462.570546,aggregation
,1,1,GossipAvg,2,1749394462.570554,aggregation
,1,2,GossipAvg,3,1749394462.5705616,aggregation
,1,3,GossipAvg,4,1749394462.5705678,aggregation
,1,4,GossipAvg,5,1749394462.5705743,aggregation
,1,5,GossipAvg,6,1749394462.57058,aggregation
,1,6,GossipAvg,7,1749394462.5705862,aggregation
,1,7,GossipAvg,8,1749394462.5706012,aggregation
,1,8,GossipAvg,9,1749394462.5706074,aggregation
"{'norm': 3.261265993118286, 'mean': -0.0033576530404388905, 'std': 0.19214259088039398}",2,0,,1,1749394464.775264,parameter_transfer
"{'norm': 3.2644786834716797, 'mean': -0.003662173869088292, 'std': 0.1923263818025589}",2,1,,0,1749394464.775308,parameter_transfer
"{'norm': 3.2548506259918213, 'mean': -0.0027058208361268044, 'std': 0.19177483022212982}",2,2,,1,1749394464.7753258,parameter_transfer
"{'norm': 3.2576212882995605, 'mean': -0.003974384628236294, 'std': 0.19191600382328033}",2,3,,2,1749394464.775341,parameter_transfer
"{'norm': 3.2536890506744385, 'mean': -0.0030607033986598253, 'std': 0.1917010247707367}",2,4,,3,1749394464.7753575,parameter_transfer
"{'norm': 3.2585620880126953, 'mean': -0.0034783920273184776, 'std': 0.19198110699653625}",2,5,,4,1749394464.7753747,parameter_transfer
"{'norm': 3.259782314300537, 'mean': -0.002772700507193804, 'std': 0.19206449389457703}",2,6,,5,1749394464.7753913,parameter_transfer
"{'norm': 3.2557103633880615, 'mean': -0.003368283389136195, 'std': 0.19181500375270844}",2,7,,6,1749394464.775406,parameter_transfer
"{'norm': 3.2778115272521973, 'mean': -0.0030811934266239405, 'std': 0.19312232732772827}",2,8,,7,1749394464.7754195,parameter_transfer
"{'norm': 3.258897304534912, 'mean': -0.0030187831725925207, 'std': 0.1920086294412613}",2,9,,8,1749394464.7754319,parameter_transfer
,2,1,GossipAvg,0,1749394464.7754495,aggregation
,2,0,GossipAvg,1,1749394464.7754602,aggregation
,2,1,GossipAvg,2,1749394464.7754679,aggregation
,2,2,GossipAvg,3,1749394464.775475,aggregation
,2,3,GossipAvg,4,1749394464.7754824,aggregation
,2,4,GossipAvg,5,1749394464.7754886,aggregation
,2,5,GossipAvg,6,1749394464.7754943,aggregation
,2,6,GossipAvg,7,1749394464.7755003,aggregation
,2,7,GossipAvg,8,1749394464.7755132,aggregation
,2,8,GossipAvg,9,1749394464.7755187,aggregation
"{'norm': 3.268305540084839, 'mean': -0.0031702767591923475, 'std': 0.19256065785884857}",3,0,,1,1749394467.0907967,parameter_transfer
"{'norm': 3.2720727920532227, 'mean': -0.003066625911742449, 'std': 0.1927843540906906}",3,1,,0,1749394467.09084,parameter_transfer
"{'norm': 3.25382924079895, 'mean': -0.004167411010712385, 'std': 0.1916884332895279}",3,2,,1,1749394467.0908585,parameter_transfer
"{'norm': 3.2569127082824707, 'mean': -0.0019945171661674976, 'std': 0.19190506637096405}",3,3,,2,1749394467.0908744,parameter_transfer
"{'norm': 3.252898931503296, 'mean': -0.0024985182099044323, 'std': 0.19166263937950134}",3,4,,3,1749394467.0908885,parameter_transfer
"{'norm': 3.253235101699829, 'mean': -0.002860620617866516, 'std': 0.19167736172676086}",3,5,,4,1749394467.0909026,parameter_transfer
"{'norm': 3.2677667140960693, 'mean': -0.0028107399120926857, 'std': 0.19253447651863098}",3,6,,5,1749394467.0909162,parameter_transfer
"{'norm': 3.261845350265503, 'mean': -0.002804872812703252, 'std': 0.19218561053276062}",3,7,,6,1749394467.0909288,parameter_transfer
"{'norm': 3.27232027053833, 'mean': -0.002928550820797682, 'std': 0.1928010880947113}",3,8,,7,1749394467.0909412,parameter_transfer
"{'norm': 3.249305009841919, 'mean': -0.0037992936559021473, 'std': 0.19142945110797882}",3,9,,8,1749394467.0909536,parameter_transfer
,3,1,GossipAvg,0,1749394467.09097,aggregation
,3,0,GossipAvg,1,1749394467.090981,aggregation
,3,1,GossipAvg,2,1749394467.0909889,aggregation
,3,2,GossipAvg,3,1749394467.0909956,aggregation
,3,3,GossipAvg,4,1749394467.0910015,aggregation
,3,4,GossipAvg,5,1749394467.0910087,aggregation
,3,5,GossipAvg,6,1749394467.0910156,aggregation
,3,6,GossipAvg,7,1749394467.091021,aggregation
,3,7,GossipAvg,8,1749394467.0910347,aggregation
,3,8,GossipAvg,9,1749394467.0910404,aggregation
