node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,4,512,tier1_hospital,0.988,critical,50000
1,clinic_001,2000,tier_2,32,GDPR,8,256,tier2_hospital,0.956,standard,20000
2,research_center_002,20000,tier_3,128,GDPR,32,256,research_center,0.988,standard,50000
3,mobile_unit_003,100,tier_1,8,local,2,64,mobile_unit,0.898,critical,1000
4,edge_device_004,100,tier_2,4,GDPR,0,32,edge_device,0.897,critical,2000
5,hospital_005,2000,tier_1,64,GDPR,8,512,tier1_hospital,0.975,high,50000
6,clinic_006,2000,tier_2,16,local,8,64,tier2_hospital,0.964,critical,10000
7,research_center_007,5000,tier_3,64,PIPEDA,8,1024,research_center,0.984,critical,50000
8,mobile_unit_008,100,tier_1,8,local,2,16,mobile_unit,0.882,high,5000
9,edge_device_009,100,tier_2,8,HIPAA,0,16,edge_device,0.9,standard,2000
10,hospital_010,5000,tier_1,64,HIPAA,8,512,tier1_hospital,0.983,high,10000
11,clinic_011,5000,tier_2,64,PIPEDA,2,64,tier2_hospital,0.95,high,20000
12,research_center_012,10000,tier_3,128,GDPR,8,256,research_center,0.99,standard,20000
13,mobile_unit_013,500,tier_1,4,HIPAA,2,16,mobile_unit,0.851,critical,5000
14,edge_device_014,100,tier_2,4,PIPEDA,0,32,edge_device,0.88,critical,2000
