node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,local,16,512,tier1_hospital,0.965,standard,20000
1,clinic_001,1000,tier_2,16,local,8,256,tier2_hospital,0.946,standard,5000
2,research_center_002,10000,tier_3,64,GDPR,32,1024,research_center,0.984,critical,20000
3,mobile_unit_003,1000,tier_1,4,PIPEDA,2,32,mobile_unit,0.832,critical,5000
4,edge_device_004,500,tier_2,4,HIPAA,0,16,edge_device,0.81,standard,1000
5,hospital_005,2000,tier_1,32,local,8,512,tier1_hospital,0.997,standard,10000
6,clinic_006,1000,tier_2,16,local,4,64,tier2_hospital,0.932,standard,5000
7,research_center_007,5000,tier_3,64,local,32,256,research_center,0.985,high,50000
8,mobile_unit_008,500,tier_1,8,GDPR,2,16,mobile_unit,0.87,high,5000
9,edge_device_009,100,tier_2,2,GDPR,1,8,edge_device,0.782,high,500
10,hospital_010,2000,tier_1,64,HIPAA,16,128,tier1_hospital,0.979,critical,20000
11,clinic_011,1000,tier_2,64,HIPAA,2,128,tier2_hospital,0.92,standard,5000
12,research_center_012,10000,tier_3,256,local,32,256,research_center,0.995,critical,100000
13,mobile_unit_013,1000,tier_1,16,local,2,64,mobile_unit,0.843,high,5000
14,edge_device_014,500,tier_2,8,local,1,32,edge_device,0.801,standard,2000
