node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.956,high,20000
1,clinic_001,5000,tier_2,64,GDPR,8,256,tier2_hospital,0.944,critical,5000
2,research_center_002,5000,tier_3,64,HIPAA,16,256,research_center,0.996,standard,20000
3,mobile_unit_003,100,tier_1,4,local,2,64,mobile_unit,0.804,critical,1000
4,edge_device_004,100,tier_2,8,GDPR,0,32,edge_device,0.883,critical,2000
5,hospital_005,5000,tier_1,128,HIPAA,8,128,tier1_hospital,0.996,standard,10000
6,clinic_006,5000,tier_2,64,local,4,128,tier2_hospital,0.956,critical,10000
7,research_center_007,10000,tier_3,64,PIPEDA,16,256,research_center,0.999,high,50000
8,mobile_unit_008,1000,tier_1,16,local,2,64,mobile_unit,0.781,critical,5000
9,edge_device_009,50,tier_2,8,HIPAA,1,32,edge_device,0.897,standard,500
10,hospital_010,10000,tier_1,64,PIPEDA,4,256,tier1_hospital,0.99,high,50000
11,clinic_011,5000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.901,standard,10000
12,research_center_012,20000,tier_3,64,PIPEDA,8,256,research_center,0.985,critical,50000
13,mobile_unit_013,500,tier_1,4,GDPR,2,32,mobile_unit,0.832,critical,5000
14,edge_device_014,50,tier_2,4,local,0,8,edge_device,0.791,standard,1000
15,hospital_015,10000,tier_1,32,PIPEDA,16,256,tier1_hospital,0.977,standard,50000
16,clinic_016,1000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.962,critical,10000
17,research_center_017,10000,tier_3,128,local,8,256,research_center,0.988,standard,20000
18,mobile_unit_018,1000,tier_1,16,HIPAA,2,16,mobile_unit,0.784,standard,1000
19,edge_device_019,500,tier_2,8,GDPR,1,8,edge_device,0.871,standard,1000
20,hospital_020,5000,tier_1,32,GDPR,16,512,tier1_hospital,0.964,standard,20000
21,clinic_021,2000,tier_2,64,HIPAA,4,128,tier2_hospital,0.968,critical,20000
22,research_center_022,20000,tier_3,128,GDPR,16,512,research_center,0.982,critical,20000
23,mobile_unit_023,100,tier_1,8,GDPR,2,16,mobile_unit,0.885,standard,5000
24,edge_device_024,100,tier_2,2,HIPAA,0,32,edge_device,0.801,critical,500
25,hospital_025,10000,tier_1,64,PIPEDA,16,128,tier1_hospital,0.961,critical,20000
26,clinic_026,2000,tier_2,64,local,8,128,tier2_hospital,0.97,high,5000
27,research_center_027,10000,tier_3,256,HIPAA,32,512,research_center,0.997,critical,20000
28,mobile_unit_028,500,tier_1,4,local,1,32,mobile_unit,0.84,standard,5000
29,edge_device_029,500,tier_2,4,HIPAA,0,32,edge_device,0.818,standard,2000
