node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.00517,-92.461889,north_america,America/Chicago
1,Baltimore,USA,39.335082,-76.656217,europe,America/New_York
2,Palo Alto,USA,37.437171,-122.146247,asia_pacific,America/Los_Angeles
3,Boston,USA,42.338325,-71.078198,south_america,America/New_York
4,Los Angeles,USA,34.094775,-118.243721,africa,America/Los_Angeles
5,London,UK,51.525679,-0.083068,north_america,Europe/London
6,Paris,France,48.834765,2.396993,europe,Europe/Paris
7,Tokyo,Japan,35.721661,139.642443,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.33909,103.842688,south_america,Asia/Singapore
9,Sydney,Australia,-33.87639,151.227939,africa,Australia/Sydney
10,Rochester,USA,43.992654,-92.447811,north_america,America/Chicago
11,Baltimore,USA,39.329262,-76.573526,europe,America/New_York
12,Palo Alto,USA,37.451763,-122.190017,asia_pacific,America/Los_Angeles
13,Boston,USA,42.408081,-71.045895,south_america,America/New_York
14,Los Angeles,USA,34.054916,-118.26284,africa,America/Los_Angeles
15,London,UK,51.526704,-0.150862,north_america,Europe/London
16,Paris,France,48.877322,2.372853,europe,Europe/Paris
17,Tokyo,Japan,35.70413,139.660885,asia_pacific,Asia/Tokyo
18,Singapore,Singapore,1.339205,103.833996,south_america,Asia/Singapore
19,Sydney,Australia,-33.828974,151.217169,africa,Australia/Sydney
20,Rochester,USA,44.064665,-92.486173,north_america,America/Chicago
21,Baltimore,USA,39.252627,-76.58633,europe,America/New_York
22,Palo Alto,USA,37.449789,-122.136306,asia_pacific,America/Los_Angeles
23,Boston,USA,42.33997,-71.097513,south_america,America/New_York
24,Los Angeles,USA,34.101323,-118.233339,africa,America/Los_Angeles
25,London,UK,51.457968,-0.111998,north_america,Europe/London
26,Paris,France,48.862163,2.372937,europe,Europe/Paris
27,Tokyo,Japan,35.654821,139.675588,asia_pacific,Asia/Tokyo
28,Singapore,Singapore,1.324988,103.827541,south_america,Asia/Singapore
29,Sydney,Australia,-33.848253,151.176008,africa,Australia/Sydney
