node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1954,research_grant,mayo_clinic,tier1_hospital,1754
1,international,HIPAA_compliant,oncology,1952,research_grant,johns_hopkins,tier2_hospital,4659
2,regional,SOC2,cardiology,1963,research_grant,stanford_med,research_center,2141
3,national,ISO27001,neurology,1993,public,mass_general,mobile_unit,1136
4,national,SOC2,pathology,1992,research_grant,ucla_health,edge_device,4057
5,national,HIPAA_compliant,radiology,2006,public,mayo_clinic,tier1_hospital,1997
6,regional,ISO27001,oncology,1972,private,johns_hopkins,tier2_hospital,161
7,regional,FedRAMP,cardiology,2012,research_grant,stanford_med,research_center,1471
8,regional,ISO27001,neurology,1966,public,mass_general,mobile_unit,2582
9,local,FedRAMP,pathology,1976,private,ucla_health,edge_device,369
