node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.011835,-92.449981,north_america,America/Chicago
1,Baltimore,USA,39.324621,-76.599742,europe,America/New_York
2,Palo Alto,USA,37.393946,-122.159141,asia_pacific,America/Los_Angeles
3,Boston,USA,42.342014,-71.058332,south_america,America/New_York
4,Los Angeles,USA,34.083498,-118.200213,africa,America/Los_Angeles
5,London,UK,51.467249,-0.102126,north_america,Europe/London
6,Paris,France,48.88702,2.393757,europe,Europe/Paris
7,Tokyo,Japan,35.639478,139.692718,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.357123,103.780158,south_america,Asia/Singapore
9,Sydney,Australia,-33.828749,151.178801,africa,Australia/Sydney
