param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.1789560317993164, 'mean': -0.0005802441737614572, 'std': 0.1081487238407135}",1,0,,1,1749410356.4261463,parameter_transfer
"{'norm': 3.1802053451538086, 'mean': -0.0006099878228269517, 'std': 0.10819107294082642}",1,1,,0,1749410356.4261956,parameter_transfer
"{'norm': 3.1796207427978516, 'mean': -0.0005889034364372492, 'std': 0.10817129909992218}",1,2,,1,1749410356.4262145,parameter_transfer
"{'norm': 3.1782448291778564, 'mean': -0.0006299406522884965, 'std': 0.1081242561340332}",1,3,,2,1749410356.42623,parameter_transfer
"{'norm': 3.1815905570983887, 'mean': -0.000602689862716943, 'std': 0.10823822766542435}",1,4,,3,1749410356.4262445,parameter_transfer
"{'norm': 3.179920196533203, 'mean': -0.0005870033637620509, 'std': 0.10818149149417877}",1,5,,4,1749410356.426259,parameter_transfer
"{'norm': 3.1794803142547607, 'mean': -0.0006013400270603597, 'std': 0.10816644132137299}",1,6,,5,1749410356.4262788,parameter_transfer
"{'norm': 3.1802773475646973, 'mean': -0.0005884979036636651, 'std': 0.10819363594055176}",1,7,,6,1749410356.4262948,parameter_transfer
"{'norm': 3.179983615875244, 'mean': -0.0006016748957335949, 'std': 0.10818356275558472}",1,8,,7,1749410356.4263089,parameter_transfer
"{'norm': 3.1798126697540283, 'mean': -0.0005872679175809026, 'std': 0.10817782580852509}",1,9,,8,1749410356.4263225,parameter_transfer
,1,1,GossipAvg,0,1749410356.426344,aggregation
,1,0,GossipAvg,1,1749410356.4263573,aggregation
,1,1,GossipAvg,2,1749410356.426365,aggregation
,1,2,GossipAvg,3,1749410356.426372,aggregation
,1,3,GossipAvg,4,1749410356.426383,aggregation
,1,4,GossipAvg,5,1749410356.426389,aggregation
,1,5,GossipAvg,6,1749410356.426395,aggregation
,1,6,GossipAvg,7,1749410356.4264011,aggregation
,1,7,GossipAvg,8,1749410356.4264069,aggregation
,1,8,GossipAvg,9,1749410356.4264128,aggregation
"{'norm': 3.180882453918457, 'mean': -0.0006074926350265741, 'std': 0.1082141101360321}",2,0,,1,1749410371.3903053,parameter_transfer
"{'norm': 3.181705951690674, 'mean': -0.0006056147394701838, 'std': 0.10824213922023773}",2,1,,0,1749410371.3903484,parameter_transfer
"{'norm': 3.179745674133301, 'mean': -0.0006336094229482114, 'std': 0.10817529261112213}",2,2,,1,1749410371.3903675,parameter_transfer
"{'norm': 3.1790835857391357, 'mean': -0.000685443461406976, 'std': 0.10815244913101196}",2,3,,2,1749410371.3903823,parameter_transfer
"{'norm': 3.178926706314087, 'mean': -0.0005884353304281831, 'std': 0.10814768075942993}",2,4,,3,1749410371.3903966,parameter_transfer
"{'norm': 3.1798696517944336, 'mean': -0.0005908365710638463, 'std': 0.10817974805831909}",2,5,,4,1749410371.39041,parameter_transfer
"{'norm': 3.179748296737671, 'mean': -0.000609353999607265, 'std': 0.10817552357912064}",2,6,,5,1749410371.3904262,parameter_transfer
"{'norm': 3.1804566383361816, 'mean': -0.0005859912489540875, 'std': 0.10819975286722183}",2,7,,6,1749410371.39044,parameter_transfer
"{'norm': 3.180115222930908, 'mean': -0.000589481380302459, 'std': 0.10818811506032944}",2,8,,7,1749410371.3904526,parameter_transfer
"{'norm': 3.179351329803467, 'mean': -0.0005814939504489303, 'std': 0.10816215723752975}",2,9,,8,1749410371.3904657,parameter_transfer
,2,1,GossipAvg,0,1749410371.3904817,aggregation
,2,0,GossipAvg,1,1749410371.3904924,aggregation
,2,1,GossipAvg,2,1749410371.3904994,aggregation
,2,2,GossipAvg,3,1749410371.3905065,aggregation
,2,3,GossipAvg,4,1749410371.3905132,aggregation
,2,4,GossipAvg,5,1749410371.3905187,aggregation
,2,5,GossipAvg,6,1749410371.3905942,aggregation
,2,6,GossipAvg,7,1749410371.390601,aggregation
,2,7,GossipAvg,8,1749410371.3906064,aggregation
,2,8,GossipAvg,9,1749410371.3906121,aggregation
"{'norm': 3.179778575897217, 'mean': -0.0006410528440028429, 'std': 0.10817636549472809}",3,0,,1,1749410386.0614583,parameter_transfer
"{'norm': 3.179393768310547, 'mean': -0.0006321338005363941, 'std': 0.10816332697868347}",3,1,,0,1749410386.061499,parameter_transfer
"{'norm': 3.180331230163574, 'mean': -0.000599564693402499, 'std': 0.10819540172815323}",3,2,,1,1749410386.061517,parameter_transfer
"{'norm': 3.1798336505889893, 'mean': -0.0006680961814709008, 'std': 0.10817807167768478}",3,3,,2,1749410386.0615327,parameter_transfer
"{'norm': 3.179954767227173, 'mean': -0.0005751231219619513, 'std': 0.10818272829055786}",3,4,,3,1749410386.061548,parameter_transfer
"{'norm': 3.1801702976226807, 'mean': -0.0006006291951052845, 'std': 0.10818992555141449}",3,5,,4,1749410386.0615618,parameter_transfer
"{'norm': 3.179929733276367, 'mean': -0.0006089636008255184, 'std': 0.10818169265985489}",3,6,,5,1749410386.0615754,parameter_transfer
"{'norm': 3.180529832839966, 'mean': -0.0005843905382789671, 'std': 0.1082022413611412}",3,7,,6,1749410386.0615883,parameter_transfer
"{'norm': 3.180152416229248, 'mean': -0.0005995314568281174, 'std': 0.10818931460380554}",3,8,,7,1749410386.0616016,parameter_transfer
"{'norm': 3.1798198223114014, 'mean': -0.0006020460859872401, 'std': 0.10817798972129822}",3,9,,8,1749410386.061614,parameter_transfer
,3,1,GossipAvg,0,1749410386.0616407,aggregation
,3,0,GossipAvg,1,1749410386.0616512,aggregation
,3,1,GossipAvg,2,1749410386.0616581,aggregation
,3,2,GossipAvg,3,1749410386.061665,aggregation
,3,3,GossipAvg,4,1749410386.0616715,aggregation
,3,4,GossipAvg,5,1749410386.0616786,aggregation
,3,5,GossipAvg,6,1749410386.061752,aggregation
,3,6,GossipAvg,7,1749410386.061779,aggregation
,3,7,GossipAvg,8,1749410386.0617876,aggregation
,3,8,GossipAvg,9,1749410386.0617936,aggregation
