node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,ISO27001,radiology,1977,private,mayo_clinic,tier1_hospital,943
1,international,ISO27001,oncology,1984,private,johns_hopkins,tier2_hospital,1553
2,local,ISO27001,cardiology,2012,private,stanford_med,research_center,3830
3,national,HIPAA_compliant,neurology,2014,public,mass_general,mobile_unit,2724
4,international,SOC2,pathology,1993,mixed,ucla_health,edge_device,60
5,international,HIPAA_compliant,radiology,1996,mixed,mayo_clinic,tier1_hospital,2033
6,local,HIPAA_compliant,oncology,1975,research_grant,johns_hopkins,tier2_hospital,4571
7,regional,HIPAA_compliant,cardiology,1953,public,stanford_med,research_center,1418
8,local,FedRAMP,neurology,1951,research_grant,mass_general,mobile_unit,899
9,regional,FedRAMP,pathology,1998,public,ucla_health,edge_device,3004
10,local,FedRAMP,radiology,2005,private,mayo_clinic,tier1_hospital,984
11,regional,ISO27001,oncology,1965,mixed,johns_hopkins,tier2_hospital,4128
12,regional,HIPAA_compliant,cardiology,1988,mixed,stanford_med,research_center,4491
13,regional,FedRAMP,neurology,2001,mixed,mass_general,mobile_unit,2487
14,local,SOC2,pathology,1961,public,ucla_health,edge_device,4445
15,local,ISO27001,radiology,1999,public,mayo_clinic,tier1_hospital,1715
16,regional,FedRAMP,oncology,1966,public,johns_hopkins,tier2_hospital,2875
17,regional,SOC2,cardiology,2015,mixed,stanford_med,research_center,236
18,international,HIPAA_compliant,neurology,2005,mixed,mass_general,mobile_unit,4011
19,regional,ISO27001,pathology,1987,private,ucla_health,edge_device,3332
