node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,8,256,tier1_hospital,0.953,high,10000
1,clinic_001,1000,tier_2,32,HIPAA,4,128,tier2_hospital,0.933,critical,20000
2,research_center_002,5000,tier_3,256,local,32,512,research_center,0.998,critical,100000
3,mobile_unit_003,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.874,standard,1000
4,edge_device_004,500,tier_2,2,local,0,16,edge_device,0.866,standard,2000
5,hospital_005,5000,tier_1,128,PIPEDA,8,256,tier1_hospital,0.953,standard,50000
6,clinic_006,5000,tier_2,64,GDPR,2,256,tier2_hospital,0.98,standard,20000
7,research_center_007,5000,tier_3,256,GDPR,32,512,research_center,0.993,standard,20000
8,mobile_unit_008,100,tier_1,8,PIPEDA,1,64,mobile_unit,0.861,high,2000
9,edge_device_009,500,tier_2,4,local,1,32,edge_device,0.767,critical,500
