node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.961,critical,50000
1,clinic_001,1000,tier_2,64,local,4,256,tier2_hospital,0.948,critical,20000
2,research_center_002,10000,tier_3,128,HIPAA,8,512,research_center,0.983,high,50000
3,mobile_unit_003,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.801,high,5000
4,edge_device_004,50,tier_2,4,PIPEDA,0,32,edge_device,0.789,high,2000
5,hospital_005,10000,tier_1,32,PIPEDA,16,128,tier1_hospital,0.955,high,20000
6,clinic_006,5000,tier_2,64,local,8,64,tier2_hospital,0.919,high,20000
7,research_center_007,5000,tier_3,256,HIPAA,8,256,research_center,0.993,high,20000
8,mobile_unit_008,100,tier_1,8,local,1,64,mobile_unit,0.829,standard,5000
9,edge_device_009,500,tier_2,2,local,1,8,edge_device,0.728,critical,500
10,hospital_010,5000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.985,high,20000
11,clinic_011,2000,tier_2,32,GDPR,4,128,tier2_hospital,0.913,standard,10000
12,research_center_012,10000,tier_3,128,PIPEDA,16,512,research_center,0.997,critical,100000
13,mobile_unit_013,100,tier_1,16,HIPAA,2,16,mobile_unit,0.81,high,5000
14,edge_device_014,100,tier_2,4,HIPAA,0,16,edge_device,0.769,high,2000
15,hospital_015,2000,tier_1,32,local,4,512,tier1_hospital,0.994,high,50000
16,clinic_016,1000,tier_2,16,local,2,128,tier2_hospital,0.932,critical,5000
17,research_center_017,10000,tier_3,128,PIPEDA,32,512,research_center,0.995,standard,100000
18,mobile_unit_018,500,tier_1,4,HIPAA,2,32,mobile_unit,0.816,standard,2000
19,edge_device_019,100,tier_2,4,PIPEDA,1,8,edge_device,0.802,critical,500
