timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753358014.5759342,1,10,"[3, 8, 5, 6, 9, 2]",6,0.6,0.6,"{3: 1.0, 8: 1.0, 5: 1.0, 6: 1.0, 9: 1.0, 2: 1.0}",,,
1753358025.384905,2,10,"[9, 3, 5, 8, 4, 2]",6,0.6,0.6,"{9: 1.0, 3: 1.0, 5: 1.0, 8: 1.0, 4: 1.0, 2: 1.0}",,,
1753358034.0313792,3,10,"[5, 6, 0, 8, 2, 4]",6,0.6,0.6,"{5: 1.0, 6: 1.0, 0: 1.0, 8: 1.0, 2: 1.0, 4: 1.0}",,,
1753358042.6758714,4,10,"[2, 8, 4, 0, 6, 7]",6,0.6,0.6,"{2: 1.0, 8: 1.0, 4: 1.0, 0: 1.0, 6: 1.0, 7: 1.0}",,,
1753358050.6612175,5,10,"[5, 3, 7, 4, 1, 2]",6,0.6,0.6,"{5: 1.0, 3: 1.0, 7: 1.0, 4: 1.0, 1: 1.0, 2: 1.0}",,,
1753358059.671459,6,10,"[8, 0, 2, 7, 3, 4]",6,0.6,0.6,"{8: 1.0, 0: 1.0, 2: 1.0, 7: 1.0, 3: 1.0, 4: 1.0}",,,
1753358064.6356816,7,10,"[2, 1, 4, 5, 6, 0]",6,0.6,0.6,"{2: 1.0, 1: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 0: 1.0}",,,
1753358069.432918,8,10,"[0, 9, 2, 7, 5, 4]",6,0.6,0.6,"{0: 1.0, 9: 1.0, 2: 1.0, 7: 1.0, 5: 1.0, 4: 1.0}",,,
1753358074.3614666,9,10,"[5, 6, 9, 3, 2, 0]",6,0.6,0.6,"{5: 1.0, 6: 1.0, 9: 1.0, 3: 1.0, 2: 1.0, 0: 1.0}",,,
1753358078.483485,10,10,"[0, 3, 8, 6, 1, 5]",6,0.6,0.6,"{0: 1.0, 3: 1.0, 8: 1.0, 6: 1.0, 1: 1.0, 5: 1.0}",,,
