round_num,node_0,node_1,node_2,node_3,node_4
1,3.3273141384124756,3.3479530811309814,3.3273141384124756,3.3289401531219482,3.3273141384124756
2,3.383103370666504,3.328376293182373,3.3251407146453857,3.3251407146453857,3.3251407146453857
3,3.336010217666626,3.353005886077881,3.375977039337158,3.336010217666626,3.336010217666626
4,3.342393636703491,3.3662195205688477,3.3664746284484863,3.342393636703491,3.342393636703491
5,3.3489809036254883,3.3489809036254883,3.3489809036254883,3.3721041679382324,3.3562755584716797
6,3.352351665496826,3.3713526725769043,3.352351665496826,3.3538386821746826,3.352351665496826
7,3.3544065952301025,3.359388828277588,3.347330093383789,3.3544065952301025,3.3544065952301025
8,3.352987289428711,3.352987289428711,3.3619630336761475,3.3418285846710205,3.352987289428711
9,3.355959892272949,3.3501076698303223,3.3501076698303223,3.3833718299865723,3.3501076698303223
10,3.356480598449707,3.3588860034942627,3.3500187397003174,3.356480598449707,3.356480598449707
