node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.005339,-92.448028,north_america,America/Chicago
1,Baltimore,USA,39.325648,-76.567472,europe,America/New_York
2,Palo Alto,USA,37.47248,-122.174403,asia_pacific,America/Los_Angeles
3,Boston,USA,42.353371,-71.063584,south_america,America/New_York
4,Los Angeles,USA,34.029596,-118.24296,africa,America/Los_Angeles
5,London,UK,51.491174,-0.12302,north_america,Europe/London
6,Paris,France,48.861848,2.345465,europe,Europe/Paris
7,Tokyo,Japan,35.630143,139.690655,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.366827,103.867202,south_america,Asia/Singapore
9,Sydney,Australia,-33.91189,151.22467,africa,Australia/Sydney
