node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1985,mixed,mayo_clinic,tier1_hospital,3344
1,local,ISO27001,oncology,1998,mixed,johns_hopkins,tier2_hospital,1963
2,local,HIPAA_compliant,cardiology,1989,public,stanford_med,research_center,1884
3,national,SOC2,neurology,1959,private,mass_general,mobile_unit,4280
4,regional,ISO27001,pathology,1990,private,ucla_health,edge_device,4163
5,local,ISO27001,radiology,1951,private,mayo_clinic,tier1_hospital,795
6,local,HIPAA_compliant,oncology,1965,public,johns_hopkins,tier2_hospital,4093
7,regional,ISO27001,cardiology,2020,mixed,stanford_med,research_center,4009
8,international,SOC2,neurology,1955,public,mass_general,mobile_unit,4542
9,international,ISO27001,pathology,1999,public,ucla_health,edge_device,4514
