round_num,node_0,node_1,node_2,node_3,node_4
1,3.2868049144744873,3.2868049144744873,3.2997031211853027,3.2868049144744873,3.2868049144744873
2,3.2836313247680664,3.283200263977051,3.2827279567718506,3.317775249481201,3.2840335369110107
3,3.2828121185302734,3.283221960067749,3.2841732501983643,3.302760362625122,3.2830607891082764
4,3.2951509952545166,3.28490948677063,3.2856554985046387,3.286182403564453,3.2844603061676025
5,3.296529769897461,3.2836813926696777,3.2834324836730957,3.283132791519165,3.282522201538086
6,3.2830467224121094,3.2830376625061035,3.2829055786132812,3.2987706661224365,3.282788038253784
7,3.2833218574523926,3.335712432861328,3.284142255783081,3.284640073776245,3.2833871841430664
8,3.2870466709136963,3.288407325744629,3.3002922534942627,3.2850446701049805,3.2853589057922363
9,3.28682541847229,3.307284116744995,3.2867519855499268,3.2860107421875,3.286271333694458
10,3.2881901264190674,3.288666248321533,3.2869319915771484,3.2870020866394043,3.3519113063812256
