node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,local,FedRAMP,Rochester,USA,radiology,1991,mixed,mayo_clinic,tier1_hospital,north_america,2937,America/Chicago
1,national,FedRAMP,Baltimore,USA,oncology,1965,research_grant,johns_hopkins,tier2_hospital,europe,4791,America/New_York
2,regional,ISO27001,Palo Alto,USA,cardiology,1955,private,stanford_med,research_center,asia_pacific,3168,America/Los_Angeles
3,regional,ISO27001,Boston,USA,neurology,2012,research_grant,mass_general,mobile_unit,south_america,3046,America/New_York
4,local,HIPAA_compliant,Los Angeles,USA,pathology,1995,public,ucla_health,edge_device,africa,1227,America/Los_Angeles
5,regional,SOC2,London,UK,radiology,1955,mixed,mayo_clinic,tier1_hospital,north_america,1934,Europe/London
6,international,ISO27001,Paris,France,oncology,1975,mixed,johns_hopkins,tier2_hospital,europe,2157,Europe/Paris
7,local,FedRAMP,Tokyo,Japan,cardiology,1995,public,stanford_med,research_center,asia_pacific,4666,Asia/Tokyo
8,regional,FedRAMP,Singapore,Singapore,neurology,2005,private,mass_general,mobile_unit,south_america,3630,Asia/Singapore
9,international,HIPAA_compliant,Sydney,Australia,pathology,1976,mixed,ucla_health,edge_device,africa,4115,Australia/Sydney
