node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,local,8,128,tier1_hospital,0.951,standard,50000
1,clinic_001,1000,tier_2,64,HIPAA,2,64,tier2_hospital,0.927,critical,10000
2,research_center_002,5000,tier_3,128,PIPEDA,8,256,research_center,0.993,standard,100000
3,mobile_unit_003,100,tier_1,16,HIPAA,1,16,mobile_unit,0.79,high,5000
4,edge_device_004,500,tier_2,8,local,1,32,edge_device,0.884,high,2000
5,hospital_005,5000,tier_1,128,local,4,256,tier1_hospital,0.954,standard,10000
6,clinic_006,5000,tier_2,16,GDPR,2,128,tier2_hospital,0.911,critical,20000
7,research_center_007,10000,tier_3,128,local,16,512,research_center,0.981,standard,20000
8,mobile_unit_008,100,tier_1,16,HIPAA,1,16,mobile_unit,0.871,critical,1000
9,edge_device_009,500,tier_2,2,PIPEDA,0,16,edge_device,0.713,standard,2000
