edge,weight
0-1,92.11
0-2,4465.75
0-3,967.43
0-4,831.84
0-5,409.99
0-6,100.63
0-7,4461.08
0-8,106.99
0-9,1107.42
1-2,104.7
1-3,1040.12
1-4,87.76
1-5,110.73
1-6,109.13
1-7,846.9
1-8,115.49
1-9,87.79
2-3,5188.09
2-4,102.48
2-5,414.78
2-6,5405.62
2-7,99.62
2-8,1627.02
2-9,5516.33
3-4,5430.31
3-5,540.94
3-6,926.47
3-7,94.16
3-8,1704.11
3-9,1747.6
4-5,94.72
4-6,5413.28
4-7,1817.05
4-8,950.16
4-9,2033.98
5-6,102.33
5-7,1172.78
5-8,5540.83
5-9,2151.48
6-7,1166.59
6-8,4923.11
6-9,487.03
7-8,966.13
7-9,1145.73
8-9,1028.5
