edge,weight
0-1,936.81
0-2,1051.91
0-3,1993.91
0-4,1147.36
0-5,4709.86
0-6,2070.47
0-7,2310.25
0-8,1069.88
0-9,883.78
1-2,5786.87
1-3,1726.8
1-4,1073.74
1-5,444.18
1-6,525.48
1-7,2295.57
1-8,103.46
1-9,1699.94
2-3,865.45
2-4,543.6
2-5,5822.58
2-6,4907.62
2-7,559.8
2-8,804.27
2-9,559.15
3-4,485.07
3-5,90.74
3-6,538.55
3-7,451.76
3-8,5041.54
3-9,1876.68
4-5,96.02
4-6,842.45
4-7,84.24
4-8,548.21
4-9,106.69
5-6,824.43
5-7,2265.24
5-8,593.16
5-9,97.33
6-7,438.0
6-8,407.91
6-9,1073.44
7-8,930.67
7-9,2148.1
8-9,115.54
