node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,HIPAA,16,128,tier1_hospital,0.952,standard,50000
1,clinic_001,1000,tier_2,32,local,2,64,tier2_hospital,0.965,high,5000
2,research_center_002,20000,tier_3,64,PIPEDA,8,512,research_center,0.992,critical,50000
3,mobile_unit_003,100,tier_1,16,PIPEDA,2,64,mobile_unit,0.87,high,5000
4,edge_device_004,100,tier_2,8,local,1,8,edge_device,0.715,standard,2000
5,hospital_005,2000,tier_1,128,local,4,512,tier1_hospital,0.958,critical,50000
6,clinic_006,1000,tier_2,32,local,4,64,tier2_hospital,0.951,high,10000
7,research_center_007,10000,tier_3,256,local,16,512,research_center,0.989,high,50000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,2,64,mobile_unit,0.849,critical,5000
9,edge_device_009,50,tier_2,2,local,0,32,edge_device,0.823,high,500
10,hospital_010,10000,tier_1,128,GDPR,16,256,tier1_hospital,0.963,critical,50000
11,clinic_011,2000,tier_2,32,PIPEDA,2,128,tier2_hospital,0.923,critical,5000
12,research_center_012,20000,tier_3,256,HIPAA,8,512,research_center,0.997,critical,20000
13,mobile_unit_013,1000,tier_1,4,HIPAA,2,64,mobile_unit,0.845,critical,5000
14,edge_device_014,500,tier_2,4,GDPR,0,32,edge_device,0.883,critical,1000
