node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.024602,-92.43644,north_america,America/Chicago
1,Baltimore,USA,39.289154,-76.619988,europe,America/New_York
2,Palo Alto,USA,37.40118,-122.177899,asia_pacific,America/Los_Angeles
3,Boston,USA,42.363588,-71.011084,south_america,America/New_York
4,Los Angeles,USA,34.088258,-118.195886,africa,America/Los_Angeles
5,London,UK,51.486403,-0.163303,north_america,Europe/London
6,Paris,France,48.849352,2.378872,europe,Europe/Paris
7,Tokyo,Japan,35.690979,139.608349,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.394643,103.862732,south_america,Asia/Singapore
9,Sydney,Australia,-33.865908,151.216516,africa,Australia/Sydney
