activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749400525.3834128,1
aggregation,,True,,,1,GossipAvg,1749400536.6407375,
aggregation,,False,,,1,GossipAvg,1749400536.6407464,
model_update,,,,3.7530985237175036,1,,1749400537.0404353,
local_training,,,{},,2,,1749400537.3707137,1
aggregation,,True,,,2,GossipAvg,1749400539.7982545,
aggregation,,False,,,2,GossipAvg,1749400539.7982612,
model_update,,,,4.00181750045879,2,,1749400540.1735828,
local_training,,,{},,3,,1749400540.5062919,1
aggregation,,True,,,3,GossipAvg,1749400543.0252,
aggregation,,False,,,3,GossipAvg,1749400543.0252066,
model_update,,,,4.001499416096837,3,,1749400543.39937,
