timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753355096.8963046,1,5,"[0, 2]",2,0.4,0.4,"{0: 1.0, 2: 1.0}",,,
1753355120.163496,2,5,"[4, 1]",2,0.4,0.4,"{4: 1.0, 1: 1.0}",,,
1753355139.849935,3,5,"[2, 4]",2,0.4,0.4,"{2: 1.0, 4: 1.0}",,,
1753355144.4134305,4,5,"[0, 2]",2,0.4,0.4,"{0: 1.0, 2: 1.0}",,,
1753355151.6926975,5,5,"[0, 3]",2,0.4,0.4,"{0: 1.0, 3: 1.0}",,,
1753355172.3253603,6,5,"[4, 1]",2,0.4,0.4,"{4: 1.0, 1: 1.0}",,,
1753355178.3635817,7,5,"[2, 4]",2,0.4,0.4,"{2: 1.0, 4: 1.0}",,,
1753355183.0022674,8,5,"[2, 1]",2,0.4,0.4,"{2: 1.0, 1: 1.0}",,,
1753355188.8784664,9,5,"[2, 1]",2,0.4,0.4,"{2: 1.0, 1: 1.0}",,,
1753355194.946467,10,5,"[2, 4]",2,0.4,0.4,"{2: 1.0, 4: 1.0}",,,
